SASKAITOS_METAI;KREDITORIUS;KREDITORIAUS_NR;SUTARTIES_NR;SASKAITOS_DATA;SASKAITOS_NR;DK_DATA;TERMS_DATE;TREMINAS;VALIUTA;INVOICE_TYPE_LOOKUP_CODE;FIN_SALTINIS;PRIEMONE;SAMATA;EKON_KLAS;ASIGNAV_VALDYTOJAS;ASIGN_VALD_APRASAS;EILUTES_SUMA;APMOKETA_SUMA;SKOLOS_SUMA;SKOLOS_SUMA_ES;DEPARTAMENTAS
2019;"Ignitis, UAB";303383884;;28-FEB-19;9566-12022244-et511076m;02-JAN-20;28-FEB-19;Nedelsiant;EUR;STANDARD;00;204010101;4000521;2.2.1.1.1.20.2.;0000000;Nedetalizuojama;20.35;0;20.35;;"Biudžetinių įstaigų buhalterinė apskaita EUR"
2019;"Ignitis, UAB";303383884;;28-FEB-19;9566-13048839-et511076š;02-JAN-20;28-FEB-19;Nedelsiant;EUR;STANDARD;00;201030102;4000010;2.2.1.1.1.20.2.;0000000;Nedetalizuojama;6.15;0;6.15;;"Biudžetinių įstaigų buhalterinė apskaita EUR"
2019;"Ignitis, UAB";303383884;;28-FEB-19;9566-13048840-et511076š;02-JAN-20;28-FEB-19;Nedelsiant;EUR;STANDARD;00;201030102;4000010;2.2.1.1.1.20.2.;0000000;Nedetalizuojama;25.74;0;25.74;;"Biudžetinių įstaigų buhalterinė apskaita EUR"
2019;"Ignitis, UAB";303383884;;28-FEB-19;9566-13055748-et511076š;02-JAN-20;28-FEB-19;Nedelsiant;EUR;STANDARD;00;201030102;4000010;2.2.1.1.1.20.2.;0000000;Nedetalizuojama;69.85;0;69.85;;"Biudžetinių įstaigų buhalterinė apskaita EUR"
2019;"Ignitis, UAB";303383884;;28-FEB-19;9566-13055795-et511076š;02-JAN-20;28-FEB-19;Nedelsiant;EUR;STANDARD;00;201010102;4000150;2.2.1.1.1.20.2.;0000000;Nedetalizuojama;10.36;0;10.36;;"Biudžetinių įstaigų buhalterinė apskaita EUR"
2019;"UAB SMGprint";302747573;;05-MAR-19;smgp16919;05-MAR-19;05-MAR-19;Nedelsiant;EUR;STANDARD;01;01030102;4000011;2.2.1.1.1.21.;1030000;"Administracija (buvęs Švietimo, kultūros ir sporto departamentas)";174;74;100;;"Vilniaus Lopšelis - Darželis Pelėda EUR"
2019;"ESO, AB (Energijos skirstymo operatorius, AB)";304151376;;31-MAR-19;1/125977-12022244-ersp00063920-m;01-JAN-20;31-MAR-19;Nedelsiant;EUR;STANDARD;00;204010101;4000521;2.2.1.1.1.20.2.;0000000;Nedetalizuojama;17.5;0;17.5;;"Biudžetinių įstaigų buhalterinė apskaita EUR"
2019;"ESO, AB (Energijos skirstymo operatorius, AB)";304151376;;31-MAR-19;1/125977-12022244-ersp00063920/m;01-JAN-20;31-MAR-19;Nedelsiant;EUR;STANDARD;00;204010101;4000521;2.2.1.1.1.20.2.;0000000;Nedetalizuojama;6.35;0;6.35;;"Biudžetinių įstaigų buhalterinė apskaita EUR"
2019;"ESO, AB (Energijos skirstymo operatorius, AB)";304151376;;31-MAR-19;1/125977-12022256-ersp00063920-s;01-JAN-20;31-MAR-19;Nedelsiant;EUR;STANDARD;00;203020101;4000501;2.2.1.1.1.20.2.;0000000;Nedetalizuojama;1.43;0;1.43;;"Biudžetinių įstaigų buhalterinė apskaita EUR"
2019;"ESO, AB (Energijos skirstymo operatorius, AB)";304151376;;31-MAR-19;1/125977-12022256-ersp00063920/s;01-JAN-20;31-MAR-19;Nedelsiant;EUR;STANDARD;00;203020101;4000501;2.2.1.1.1.20.2.;0000000;Nedetalizuojama;27.23;0;27.23;;"Biudžetinių įstaigų buhalterinė apskaita EUR"
2019;"ESO, AB (Energijos skirstymo operatorius, AB)";304151376;;31-MAR-19;1/125977-13048839-ersp00063920-š;01-JAN-20;31-MAR-19;Nedelsiant;EUR;STANDARD;00;201010102;4000150;2.2.1.1.1.20.2.;0000000;Nedetalizuojama;5.29;0;5.29;;"Biudžetinių įstaigų buhalterinė apskaita EUR"
2019;"ESO, AB (Energijos skirstymo operatorius, AB)";304151376;;31-MAR-19;1/125977-13048839-ersp00063920/š;01-JAN-20;31-MAR-19;Nedelsiant;EUR;STANDARD;00;201010102;4000150;2.2.1.1.1.20.2.;0000000;Nedetalizuojama;18.61;0;18.61;;"Biudžetinių įstaigų buhalterinė apskaita EUR"
2019;"ESO, AB (Energijos skirstymo operatorius, AB)";304151376;;31-MAR-19;1/125977-13048840-ersp00063920-š;01-JAN-20;31-MAR-19;Nedelsiant;EUR;STANDARD;00;201010102;4000150;2.2.1.1.1.20.2.;0000000;Nedetalizuojama;26.03;0;26.03;;"Biudžetinių įstaigų buhalterinė apskaita EUR"
2019;"ESO, AB (Energijos skirstymo operatorius, AB)";304151376;;31-MAR-19;1/125977-13048840-ersp00063920/š;01-JAN-20;31-MAR-19;Nedelsiant;EUR;STANDARD;00;201010102;4000150;2.2.1.1.1.20.2.;0000000;Nedetalizuojama;102.55;0;102.55;;"Biudžetinių įstaigų buhalterinė apskaita EUR"
2019;"ESO, AB (Energijos skirstymo operatorius, AB)";304151376;;31-MAR-19;1/125977-13048841-ersp00063920-š;01-JAN-20;31-MAR-19;Nedelsiant;EUR;STANDARD;00;201010102;4000150;2.2.1.1.1.20.2.;0000000;Nedetalizuojama;1.37;0;1.37;;"Biudžetinių įstaigų buhalterinė apskaita EUR"
2019;"ESO, AB (Energijos skirstymo operatorius, AB)";304151376;;31-MAR-19;1/125977-13048841-ersp00063920/š;01-JAN-20;31-MAR-19;Nedelsiant;EUR;STANDARD;00;201010102;4000150;2.2.1.1.1.20.2.;0000000;Nedetalizuojama;57.17;0;57.17;;"Biudžetinių įstaigų buhalterinė apskaita EUR"
2019;"ESO, AB (Energijos skirstymo operatorius, AB)";304151376;;31-MAR-19;1/125977-13055795-ersp00063920-š;01-JAN-20;31-MAR-19;Nedelsiant;EUR;STANDARD;00;201010102;4000150;2.2.1.1.1.20.2.;0000000;Nedetalizuojama;8.91;0;8.91;;"Biudžetinių įstaigų buhalterinė apskaita EUR"
2019;"ESO, AB (Energijos skirstymo operatorius, AB)";304151376;;31-MAR-19;1/125977-13055795-ersp00063920/š;01-JAN-20;31-MAR-19;Nedelsiant;EUR;STANDARD;00;201010102;4000150;2.2.1.1.1.20.2.;0000000;Nedetalizuojama;5.45;0;5.45;;"Biudžetinių įstaigų buhalterinė apskaita EUR"
2019;"Ignitis, UAB";303383884;;31-MAR-19;9566-12022244-et517860m;02-JAN-20;31-MAR-19;Nedelsiant;EUR;STANDARD;00;204010101;4000521;2.2.1.1.1.20.2.;0000000;Nedetalizuojama;20.35;0;20.35;;"Biudžetinių įstaigų buhalterinė apskaita EUR"
2019;"Ignitis, UAB";303383884;;31-MAR-19;9566-13048839-et517860š;02-JAN-20;31-MAR-19;Nedelsiant;EUR;STANDARD;00;201030102;4000010;2.2.1.1.1.20.2.;0000000;Nedetalizuojama;6.15;0;6.15;;"Biudžetinių įstaigų buhalterinė apskaita EUR"
2019;"Ignitis, UAB";303383884;;31-MAR-19;9566-13048840-et517860š;02-JAN-20;31-MAR-19;Nedelsiant;EUR;STANDARD;00;201030102;4000010;2.2.1.1.1.20.2.;0000000;Nedetalizuojama;28.46;0;28.46;;"Biudžetinių įstaigų buhalterinė apskaita EUR"
2019;"Ignitis, UAB";303383884;;31-MAR-19;9566-13055748-et517860š;02-JAN-20;31-MAR-19;Nedelsiant;EUR;STANDARD;00;201030102;4000010;2.2.1.1.1.20.2.;0000000;Nedetalizuojama;48.39;0;48.39;;"Biudžetinių įstaigų buhalterinė apskaita EUR"
2019;"Ignitis, UAB";303383884;;31-MAR-19;9566-13055795-et517860š;02-JAN-20;31-MAR-19;Nedelsiant;EUR;STANDARD;00;201010102;4000150;2.2.1.1.1.20.2.;0000000;Nedetalizuojama;10.36;0;10.36;;"Biudžetinių įstaigų buhalterinė apskaita EUR"
2019;"Telia Lietuva, AB";121215434;;31-MAR-19;arb1521089340;31-MAR-19;31-MAR-19;Nedelsiant;EUR;STANDARD;01;01030102;4000011;2.2.1.1.1.5.;1030000;"Administracija (buvęs Švietimo, kultūros ir sporto departamentas)";11.2;8.41;2.79;;"Vilniaus Lopšelis - Darželis Pelėda EUR"
2019;"ESO, AB (Energijos skirstymo operatorius, AB)";304151376;;30-APR-19;1/125977-12022244-easp00035065-m;01-JAN-20;30-APR-19;Nedelsiant;EUR;STANDARD;00;204010101;4000521;2.2.1.1.1.20.2.;0000000;Nedetalizuojama;17.5;0;17.5;;"Biudžetinių įstaigų buhalterinė apskaita EUR"
2019;"ESO, AB (Energijos skirstymo operatorius, AB)";304151376;;30-APR-19;1/125977-12022244-easp00035065/m;01-JAN-20;30-APR-19;Nedelsiant;EUR;STANDARD;00;204010101;4000521;2.2.1.1.1.20.2.;0000000;Nedetalizuojama;6.35;0;6.35;;"Biudžetinių įstaigų buhalterinė apskaita EUR"
2019;"ESO, AB (Energijos skirstymo operatorius, AB)";304151376;;30-APR-19;1/125977-12022256-easp00035065-s;01-JAN-20;30-APR-19;Nedelsiant;EUR;STANDARD;00;203020101;4000501;2.2.1.1.1.20.2.;0000000;Nedetalizuojama;1.43;0;1.43;;"Biudžetinių įstaigų buhalterinė apskaita EUR"
2019;"ESO, AB (Energijos skirstymo operatorius, AB)";304151376;;30-APR-19;1/125977-12022256-easp00035065/s;01-JAN-20;30-APR-19;Nedelsiant;EUR;STANDARD;00;203020101;4000501;2.2.1.1.1.20.2.;0000000;Nedetalizuojama;27.23;0;27.23;;"Biudžetinių įstaigų buhalterinė apskaita EUR"
2019;"ESO, AB (Energijos skirstymo operatorius, AB)";304151376;;30-APR-19;1/125977-13048839-easp00035065-š;01-JAN-20;30-APR-19;Nedelsiant;EUR;STANDARD;00;201010102;4000150;2.2.1.1.1.20.2.;0000000;Nedetalizuojama;5.29;0;5.29;;"Biudžetinių įstaigų buhalterinė apskaita EUR"
2019;"ESO, AB (Energijos skirstymo operatorius, AB)";304151376;;30-APR-19;1/125977-13048839-easp00035065/š;01-JAN-20;30-APR-19;Nedelsiant;EUR;STANDARD;00;201010102;4000150;2.2.1.1.1.20.2.;0000000;Nedetalizuojama;18.61;0;18.61;;"Biudžetinių įstaigų buhalterinė apskaita EUR"
2019;"ESO, AB (Energijos skirstymo operatorius, AB)";304151376;;30-APR-19;1/125977-13048840-easp00035065-š;01-JAN-20;30-APR-19;Nedelsiant;EUR;STANDARD;00;201010102;4000150;2.2.1.1.1.20.2.;0000000;Nedetalizuojama;25.16;0;25.16;;"Biudžetinių įstaigų buhalterinė apskaita EUR"
2019;"ESO, AB (Energijos skirstymo operatorius, AB)";304151376;;30-APR-19;1/125977-13048840-easp00035065/š;01-JAN-20;30-APR-19;Nedelsiant;EUR;STANDARD;00;201010102;4000150;2.2.1.1.1.20.2.;0000000;Nedetalizuojama;102.55;0;102.55;;"Biudžetinių įstaigų buhalterinė apskaita EUR"
2019;"ESO, AB (Energijos skirstymo operatorius, AB)";304151376;;30-APR-19;1/125977-13048841-easp00035065-š;01-JAN-20;30-APR-19;Nedelsiant;EUR;STANDARD;00;201010102;4000150;2.2.1.1.1.20.2.;0000000;Nedetalizuojama;1.37;.48;.89;;"Biudžetinių įstaigų buhalterinė apskaita EUR"
2019;"ESO, AB (Energijos skirstymo operatorius, AB)";304151376;;30-APR-19;1/125977-13048841-easp00035065/š;01-JAN-20;30-APR-19;Nedelsiant;EUR;STANDARD;00;201010102;4000150;2.2.1.1.1.20.2.;0000000;Nedetalizuojama;57.17;0;57.17;;"Biudžetinių įstaigų buhalterinė apskaita EUR"
2019;"ESO, AB (Energijos skirstymo operatorius, AB)";304151376;;30-APR-19;1/125977-13055795-easp00035065-š;01-JAN-20;30-APR-19;Nedelsiant;EUR;STANDARD;00;201010102;4000150;2.2.1.1.1.20.2.;0000000;Nedetalizuojama;8.91;0;8.91;;"Biudžetinių įstaigų buhalterinė apskaita EUR"
2019;"ESO, AB (Energijos skirstymo operatorius, AB)";304151376;;30-APR-19;1/125977-13055795-easp00035065/š;01-JAN-20;30-APR-19;Nedelsiant;EUR;STANDARD;00;201010102;4000150;2.2.1.1.1.20.2.;0000000;Nedetalizuojama;5.45;0;5.45;;"Biudžetinių įstaigų buhalterinė apskaita EUR"
2019;"Ignitis, UAB";303383884;;30-APR-19;9566-12022244-et524726m;02-JAN-20;30-APR-19;Nedelsiant;EUR;STANDARD;00;204010101;4000521;2.2.1.1.1.20.2.;0000000;Nedetalizuojama;20.35;0;20.35;;"Biudžetinių įstaigų buhalterinė apskaita EUR"
2019;"Ignitis, UAB";303383884;;30-APR-19;9566-13048839-et524726š;02-JAN-20;30-APR-19;Nedelsiant;EUR;STANDARD;00;201030102;4000010;2.2.1.1.1.20.2.;0000000;Nedetalizuojama;6.15;0;6.15;;"Biudžetinių įstaigų buhalterinė apskaita EUR"
2019;"Ignitis, UAB";303383884;;30-APR-19;9566-13048840-et524726š;02-JAN-20;30-APR-19;Nedelsiant;EUR;STANDARD;00;201030102;4000010;2.2.1.1.1.20.2.;0000000;Nedetalizuojama;27.5;0;27.5;;"Biudžetinių įstaigų buhalterinė apskaita EUR"
2019;"Ignitis, UAB";303383884;;30-APR-19;9566-13055748-et524726š;02-JAN-20;30-APR-19;Nedelsiant;EUR;STANDARD;00;201030102;4000010;2.2.1.1.1.20.2.;0000000;Nedetalizuojama;31.84;0;31.84;;"Biudžetinių įstaigų buhalterinė apskaita EUR"
2019;"Ignitis, UAB";303383884;;30-APR-19;9566-13055795-et524726š;02-JAN-20;30-APR-19;Nedelsiant;EUR;STANDARD;00;201010102;4000150;2.2.1.1.1.20.2.;0000000;Nedetalizuojama;10.36;0;10.36;;"Biudžetinių įstaigų buhalterinė apskaita EUR"
2019;"ESO, AB (Energijos skirstymo operatorius, AB)";304151376;;31-MAY-19;1/125977-12022244-easp00073296-m;01-JAN-20;31-MAY-19;Nedelsiant;EUR;STANDARD;00;204010101;4000521;2.2.1.1.1.20.2.;0000000;Nedetalizuojama;17.5;0;17.5;;"Biudžetinių įstaigų buhalterinė apskaita EUR"
2019;"ESO, AB (Energijos skirstymo operatorius, AB)";304151376;;31-MAY-19;1/125977-12022244-easp00073296/m;01-JAN-20;31-MAY-19;Nedelsiant;EUR;STANDARD;00;204010101;4000521;2.2.1.1.1.20.2.;0000000;Nedetalizuojama;6.35;0;6.35;;"Biudžetinių įstaigų buhalterinė apskaita EUR"
2019;"ESO, AB (Energijos skirstymo operatorius, AB)";304151376;;31-MAY-19;1/125977-12022256-easp00073296-s;01-JAN-20;31-MAY-19;Nedelsiant;EUR;STANDARD;00;203020101;4000501;2.2.1.1.1.20.2.;0000000;Nedetalizuojama;1.43;0;1.43;;"Biudžetinių įstaigų buhalterinė apskaita EUR"
2019;"ESO, AB (Energijos skirstymo operatorius, AB)";304151376;;31-MAY-19;1/125977-12022256-easp00073296/s;01-JAN-20;31-MAY-19;Nedelsiant;EUR;STANDARD;00;203020101;4000501;2.2.1.1.1.20.2.;0000000;Nedetalizuojama;27.23;0;27.23;;"Biudžetinių įstaigų buhalterinė apskaita EUR"
2019;"ESO, AB (Energijos skirstymo operatorius, AB)";304151376;;31-MAY-19;1/125977-13048839-easp00073296-š;01-JAN-20;31-MAY-19;Nedelsiant;EUR;STANDARD;00;201010102;4000150;2.2.1.1.1.20.2.;0000000;Nedetalizuojama;5.29;0;5.29;;"Biudžetinių įstaigų buhalterinė apskaita EUR"
2019;"ESO, AB (Energijos skirstymo operatorius, AB)";304151376;;31-MAY-19;1/125977-13048839-easp00073296/š;01-JAN-20;31-MAY-19;Nedelsiant;EUR;STANDARD;00;201010102;4000150;2.2.1.1.1.20.2.;0000000;Nedetalizuojama;18.61;0;18.61;;"Biudžetinių įstaigų buhalterinė apskaita EUR"
2019;"ESO, AB (Energijos skirstymo operatorius, AB)";304151376;;31-MAY-19;1/125977-13048840-easp00073296-š;01-JAN-20;31-MAY-19;Nedelsiant;EUR;STANDARD;00;201010102;4000150;2.2.1.1.1.20.2.;0000000;Nedetalizuojama;17.57;3.31;14.26;;"Biudžetinių įstaigų buhalterinė apskaita EUR"
2019;"ESO, AB (Energijos skirstymo operatorius, AB)";304151376;;31-MAY-19;1/125977-13048840-easp00073296/š;01-JAN-20;31-MAY-19;Nedelsiant;EUR;STANDARD;00;201010102;4000150;2.2.1.1.1.20.2.;0000000;Nedetalizuojama;102.55;0;102.55;;"Biudžetinių įstaigų buhalterinė apskaita EUR"
2019;"ESO, AB (Energijos skirstymo operatorius, AB)";304151376;;31-MAY-19;1/125977-13048841-easp00073296/š;01-JAN-20;31-MAY-19;Nedelsiant;EUR;STANDARD;00;201010102;4000150;2.2.1.1.1.20.2.;0000000;Nedetalizuojama;57.17;0;57.17;;"Biudžetinių įstaigų buhalterinė apskaita EUR"
2019;"ESO, AB (Energijos skirstymo operatorius, AB)";304151376;;31-MAY-19;1/125977-13055795-easp00073296-š;01-JAN-20;31-MAY-19;Nedelsiant;EUR;STANDARD;00;201010102;4000150;2.2.1.1.1.20.2.;0000000;Nedetalizuojama;8.91;0;8.91;;"Biudžetinių įstaigų buhalterinė apskaita EUR"
2019;"ESO, AB (Energijos skirstymo operatorius, AB)";304151376;;31-MAY-19;1/125977-13055795-easp00073296/š;01-JAN-20;31-MAY-19;Nedelsiant;EUR;STANDARD;00;201010102;4000150;2.2.1.1.1.20.2.;0000000;Nedetalizuojama;5.45;0;5.45;;"Biudžetinių įstaigų buhalterinė apskaita EUR"
2019;"Vilniaus šilumos tinklai, AB";124135580;;31-MAY-19;19VST32182tais;31-MAY-19;31-MAY-19;"30 dienų";EUR;STANDARD;01;01030102;4000011;2.2.1.1.1.20.1.;1030000;"Administracija (buvęs Švietimo, kultūros ir sporto departamentas)";9;0;9;;"Vilniaus lopšelis-darželis ""Jovarėlis"" EUR"
2019;"Ignitis, UAB";303383884;;31-MAY-19;9566-12022244-et531722m;02-JAN-20;31-MAY-19;Nedelsiant;EUR;STANDARD;00;204010101;4000521;2.2.1.1.1.20.2.;0000000;Nedetalizuojama;20.35;0;20.35;;"Biudžetinių įstaigų buhalterinė apskaita EUR"
2019;"Ignitis, UAB";303383884;;31-MAY-19;9566-13048839-et531722š;02-JAN-20;31-MAY-19;Nedelsiant;EUR;STANDARD;00;201030102;4000010;2.2.1.1.1.20.2.;0000000;Nedetalizuojama;6.15;0;6.15;;"Biudžetinių įstaigų buhalterinė apskaita EUR"
2019;"Ignitis, UAB";303383884;;31-MAY-19;9566-13048840-et531722š;02-JAN-20;31-MAY-19;Nedelsiant;EUR;STANDARD;00;201030102;4000010;2.2.1.1.1.20.2.;0000000;Nedetalizuojama;19.17;0;19.17;;"Biudžetinių įstaigų buhalterinė apskaita EUR"
2019;"Ignitis, UAB";303383884;;31-MAY-19;9566-13055748-et531722š;02-JAN-20;31-MAY-19;Nedelsiant;EUR;STANDARD;00;201030102;4000010;2.2.1.1.1.20.2.;0000000;Nedetalizuojama;36.14;0;36.14;;"Biudžetinių įstaigų buhalterinė apskaita EUR"
2019;"Ignitis, UAB";303383884;;31-MAY-19;9566-13055795-et531722š;02-JAN-20;31-MAY-19;Nedelsiant;EUR;STANDARD;00;201010102;4000150;2.2.1.1.1.20.2.;0000000;Nedetalizuojama;10.36;0;10.36;;"Biudžetinių įstaigų buhalterinė apskaita EUR"
2019;"ESO, AB (Energijos skirstymo operatorius, AB)";304151376;;30-JUN-19;1/125977-12022244-easp00108962-m;01-JAN-20;30-JUN-19;Nedelsiant;EUR;STANDARD;00;204010101;4000521;2.2.1.1.1.20.2.;0000000;Nedetalizuojama;17.5;0;17.5;;"Biudžetinių įstaigų buhalterinė apskaita EUR"
2019;"ESO, AB (Energijos skirstymo operatorius, AB)";304151376;;30-JUN-19;1/125977-12022244-easp00108962/m;01-JAN-20;30-JUN-19;Nedelsiant;EUR;STANDARD;00;204010101;4000521;2.2.1.1.1.20.2.;0000000;Nedetalizuojama;6.35;0;6.35;;"Biudžetinių įstaigų buhalterinė apskaita EUR"
2019;"ESO, AB (Energijos skirstymo operatorius, AB)";304151376;;30-JUN-19;1/125977-12022256-easp00108962-s;01-JAN-20;30-JUN-19;Nedelsiant;EUR;STANDARD;00;203020101;4000501;2.2.1.1.1.20.2.;0000000;Nedetalizuojama;1.43;0;1.43;;"Biudžetinių įstaigų buhalterinė apskaita EUR"
2019;"ESO, AB (Energijos skirstymo operatorius, AB)";304151376;;30-JUN-19;1/125977-12022256-easp00108962/s;01-JAN-20;30-JUN-19;Nedelsiant;EUR;STANDARD;00;203020101;4000501;2.2.1.1.1.20.2.;0000000;Nedetalizuojama;27.23;0;27.23;;"Biudžetinių įstaigų buhalterinė apskaita EUR"
2019;"ESO, AB (Energijos skirstymo operatorius, AB)";304151376;;30-JUN-19;1/125977-13048839-easp00108962-š;01-JAN-20;30-JUN-19;Nedelsiant;EUR;STANDARD;00;201010102;4000150;2.2.1.1.1.20.2.;0000000;Nedetalizuojama;5.29;0;5.29;;"Biudžetinių įstaigų buhalterinė apskaita EUR"
2019;"ESO, AB (Energijos skirstymo operatorius, AB)";304151376;;30-JUN-19;1/125977-13048839-easp00108962/š;01-JAN-20;30-JUN-19;Nedelsiant;EUR;STANDARD;00;201010102;4000150;2.2.1.1.1.20.2.;0000000;Nedetalizuojama;18.61;0;18.61;;"Biudžetinių įstaigų buhalterinė apskaita EUR"
2019;"ESO, AB (Energijos skirstymo operatorius, AB)";304151376;;30-JUN-19;1/125977-13055795-easp00108962-š;01-JAN-20;30-JUN-19;Nedelsiant;EUR;STANDARD;00;201010102;4000150;2.2.1.1.1.20.2.;0000000;Nedetalizuojama;8.91;0;8.91;;"Biudžetinių įstaigų buhalterinė apskaita EUR"
2019;"ESO, AB (Energijos skirstymo operatorius, AB)";304151376;;30-JUN-19;1/125977-13055795-easp00108962/š;01-JAN-20;30-JUN-19;Nedelsiant;EUR;STANDARD;00;201010102;4000150;2.2.1.1.1.20.2.;0000000;Nedetalizuojama;5.45;0;5.45;;"Biudžetinių įstaigų buhalterinė apskaita EUR"
2019;"Ignitis, UAB";303383884;;30-JUN-19;n/9566-12022244-ldt357687m;02-JAN-20;30-JUN-19;Nedelsiant;EUR;STANDARD;00;204010101;4000521;2.2.1.1.1.20.2.;0000000;Nedetalizuojama;20.35;0;20.35;;"Biudžetinių įstaigų buhalterinė apskaita EUR"
2019;"Ignitis, UAB";303383884;;30-JUN-19;n/9566-13048839-ldt357687š;02-JAN-20;30-JUN-19;Nedelsiant;EUR;STANDARD;00;201030102;4000010;2.2.1.1.1.20.2.;0000000;Nedetalizuojama;6.15;0;6.15;;"Biudžetinių įstaigų buhalterinė apskaita EUR"
2019;"Ignitis, UAB";303383884;;30-JUN-19;n/9566-13048840-ldt357687š;02-JAN-20;30-JUN-19;Nedelsiant;EUR;STANDARD;00;201030102;4000010;2.2.1.1.1.20.2.;0000000;Nedetalizuojama;2.78;0;2.78;;"Biudžetinių įstaigų buhalterinė apskaita EUR"
2019;"Ignitis, UAB";303383884;;30-JUN-19;n/9566-13055748-ldt357687š;02-JAN-20;30-JUN-19;Nedelsiant;EUR;STANDARD;00;201030102;4000010;2.2.1.1.1.20.2.;0000000;Nedetalizuojama;17.57;0;17.57;;"Biudžetinių įstaigų buhalterinė apskaita EUR"
2019;"Ignitis, UAB";303383884;;30-JUN-19;n/9566-13055795-ldt357687š;02-JAN-20;30-JUN-19;Nedelsiant;EUR;STANDARD;00;201010102;4000150;2.2.1.1.1.20.2.;0000000;Nedetalizuojama;10.36;0;10.36;;"Biudžetinių įstaigų buhalterinė apskaita EUR"
2019;"Vilniaus vandenys, UAB";120545849;;18-JUL-19;"n/5923/1732s-Vilniaus sporto centras1/všį";01-JAN-22;18-JUL-19;Nedelsiant;EUR;CREDIT;01;203020105;4006316;2.8.1.1.1.2.;188710061;"Savivaldybės administracija";-2123.79;-142.33;-1981.46;;"Biudžetinių įstaigų buhalterinė apskaita EUR"
2019;"ESO, AB (Energijos skirstymo operatorius, AB)";304151376;;31-JUL-19;1/125977-12022244-easp00144538-m;01-JAN-20;31-JUL-19;Nedelsiant;EUR;STANDARD;00;204010101;4000521;2.2.1.1.1.20.2.;0000000;Nedetalizuojama;17.5;0;17.5;;"Biudžetinių įstaigų buhalterinė apskaita EUR"
2019;"ESO, AB (Energijos skirstymo operatorius, AB)";304151376;;31-JUL-19;1/125977-12022244-easp00144538/m;01-JAN-20;31-JUL-19;Nedelsiant;EUR;STANDARD;00;204010101;4000521;2.2.1.1.1.20.2.;0000000;Nedetalizuojama;6.35;0;6.35;;"Biudžetinių įstaigų buhalterinė apskaita EUR"
2019;"ESO, AB (Energijos skirstymo operatorius, AB)";304151376;;31-JUL-19;1/125977-12022256-easp00144538-s;01-JAN-20;31-JUL-19;Nedelsiant;EUR;STANDARD;00;203020101;4000501;2.2.1.1.1.20.2.;0000000;Nedetalizuojama;1.43;0;1.43;;"Biudžetinių įstaigų buhalterinė apskaita EUR"
2019;"ESO, AB (Energijos skirstymo operatorius, AB)";304151376;;31-JUL-19;1/125977-12022256-easp00144538/s;01-JAN-20;31-JUL-19;Nedelsiant;EUR;STANDARD;00;203020101;4000501;2.2.1.1.1.20.2.;0000000;Nedetalizuojama;27.23;0;27.23;;"Biudžetinių įstaigų buhalterinė apskaita EUR"
2019;"ESO, AB (Energijos skirstymo operatorius, AB)";304151376;;31-JUL-19;1/125977-13048839-easp00144538-š;01-JAN-20;31-JUL-19;Nedelsiant;EUR;STANDARD;00;201010102;4000150;2.2.1.1.1.20.2.;0000000;Nedetalizuojama;5.29;0;5.29;;"Biudžetinių įstaigų buhalterinė apskaita EUR"
2019;"ESO, AB (Energijos skirstymo operatorius, AB)";304151376;;31-JUL-19;1/125977-13048839-easp00144538/š;01-JAN-20;31-JUL-19;Nedelsiant;EUR;STANDARD;00;201010102;4000150;2.2.1.1.1.20.2.;0000000;Nedetalizuojama;18.61;0;18.61;;"Biudžetinių įstaigų buhalterinė apskaita EUR"
2019;"ESO, AB (Energijos skirstymo operatorius, AB)";304151376;;31-JUL-19;1/125977-13055795-easp00144538-š;01-JAN-20;31-JUL-19;Nedelsiant;EUR;STANDARD;00;201010102;4000150;2.2.1.1.1.20.2.;0000000;Nedetalizuojama;8.91;0;8.91;;"Biudžetinių įstaigų buhalterinė apskaita EUR"
2019;"ESO, AB (Energijos skirstymo operatorius, AB)";304151376;;31-JUL-19;1/125977-13055795-easp00144538/š;01-JAN-20;31-JUL-19;Nedelsiant;EUR;STANDARD;00;201010102;4000150;2.2.1.1.1.20.2.;0000000;Nedetalizuojama;5.45;0;5.45;;"Biudžetinių įstaigų buhalterinė apskaita EUR"
2019;"Tele2, UAB";111471645;;31-JUL-19;m17131663640/204212801k/t;24-JAN-20;31-JUL-19;Nedelsiant;EUR;CREDIT;20;201090201;4000140;2.2.1.1.1.5.;0000000;Nedetalizuojama;-.74;0;-.74;;"Biudžetinių įstaigų buhalterinė apskaita EUR"
2019;"Ignitis, UAB";303383884;;31-JUL-19;n/9566-12022244-ldt371699m;02-JAN-20;31-JUL-19;Nedelsiant;EUR;STANDARD;00;204010101;4000521;2.2.1.1.1.20.2.;0000000;Nedetalizuojama;20.35;0;20.35;;"Biudžetinių įstaigų buhalterinė apskaita EUR"
2019;"Ignitis, UAB";303383884;;31-JUL-19;n/9566-13048839-ldt371699š;02-JAN-20;31-JUL-19;Nedelsiant;EUR;STANDARD;00;201030102;4000010;2.2.1.1.1.20.2.;0000000;Nedetalizuojama;6.15;0;6.15;;"Biudžetinių įstaigų buhalterinė apskaita EUR"
