ORG_ID;PASKOLOS_DAVEJAS;SUTARTIES_NR;PASKOLOS_KLASIFIKACIJA;SKOLOS_TIPAS;VALIUTA;INVOICE_NUM;DOK_METAI;PERIODAS;DOK_DK_DATA;DOK_TYPE;INVOICE_TYPE;DOK_NR;APYVARTOS_TIPAS
1366;"OP Corporate Bank plc";580760;S;PASKOLA;EUR;op/gavimas/23;2019;201904;01-APR-19;Mokėjimas;Standard;93;Mokėjimas;-401485.2
1366;"OP Corporate Bank plc";580760;S;PASKOLA;EUR;"Gavimas 01.1";2019;201904;01-APR-19;Mokėjimas;Standard;117;Mokėjimas;-638455.97
2270;"OP Corporate Bank plc";580760;S;PASKOLA;EUR;580760/1;2019;201907;26-JUL-19;Mokėjimas;Standard;1321;Mokėjimas;-153350
2270;"OP Corporate Bank plc";580760-89501010;S;PASKOLA;EUR;perkredi/1010/1;2019;201907;26-JUL-19;Mokėjimas;Standard;1322;Mokėjimas;-161764.34
2270;"Luminor bankas, AB";K-2400-213-1485;S;PALUKANOS;EUR;902/19/07;2019;201907;26-JUL-19;Mokėjimas;Standard;1374;Mokėjimas;-19114.93
2270;"Luminor bankas, AB";K-2400-213-1485;S;PALUKANOS;EUR;931/19/7;2019;201907;26-JUL-19;Mokėjimas;Standard;1375;Mokėjimas;-11265.58
2270;"OP Corporate Bank plc";580760-89501010;S;PALUKANOS;EUR;1010/2019/10;2019;201910;25-OCT-19;Mokėjimas;Standard;2403;Mokėjimas;-24789.21
2270;"Luminor bankas, AB";K-2400-213-1485;S;PASKOLA;EUR;gavimas1485/4/1;2019;201910;25-OCT-19;Mokėjimas;Standard;2426;Mokėjimas;-41612.3
2270;"OP Corporate Bank plc";580760;S;PASKOLA;EUR;580760/1;2019;201911;27-NOV-19;Mokėjimas;Standard;2814;Mokėjimas;-153350
2270;"OP Corporate Bank plc";580760-89501010;S;PASKOLA;EUR;perkredi/1010/1;2019;201911;27-NOV-19;Mokėjimas;Standard;2815;Mokėjimas;-161764.34
2270;"European Investment Bank";"FI NO. 85.924";S;PASKOLA;EUR;EIB/gavimas/4/1;2020;202001;01-JAN-20;Mokėjimas;Standard;3448;Mokėjimas;-7160818.89
2270;"Nordic Investment Bank";"L 5440";S;PASKOLA;EUR;L5440/gavimas/2/1;2020;202001;01-JAN-20;Mokėjimas;Standard;3454;Mokėjimas;-54490.96
2270;"Nordic Investment Bank";L5355;S;PASKOLA;EUR;L5355/gavimas3/1;2020;202001;01-JAN-20;Mokėjimas;Standard;3476;Mokėjimas;-805229.26
2270;"OP Corporate Bank plc";580760;S;PASKOLA;EUR;"Op gav/23/n/1";2020;202001;01-JAN-20;Mokėjimas;Standard;3542;Mokėjimas;-50000
2270;"OP Corporate Bank plc";580760;S;PASKOLA;EUR;OP/gavimas06/1;2020;202001;01-JAN-20;Mokėjimas;Standard;3547;Mokėjimas;-458608.65
2270;"OP Corporate Bank plc";580760;S;PASKOLA;EUR;op/gavimas/30/1;2020;202001;01-JAN-20;Mokėjimas;Standard;3570;Mokėjimas;-175750.77
2270;"OP Corporate Bank plc";580760-89501010;S;PASKOLA;EUR;OP89501010;2020;202001;27-JAN-20;Mokėjimas;Standard;3682;Mokėjimas;-161764.34
112;"VMI prie LRFM";14-09-41;S;PALUKANOS;LTL;kovas-1;2009;200903;31-MAR-09;Mokėjimas;Standard;129;Mokėjimas;-993.2
112;"VMI prie LRFM";14-09-41;S;PALUKANOS;LTL;birželis;2009;200906;30-JUN-09;Mokėjimas;Standard;150;Mokėjimas;-1303.13
119;"SEB bankas";A64-34/0040712021596-21;S;PALUKANOS;LTL;SEBA64-34/01;2009;200904;27-APR-09;Mokėjimas;Standard;10000073;Mokėjimas;-2470366.81
112;"VMI prie LRFM";;;SAVIVALDYBES_PRISIIMTA_SKOLA;LTL;"AVMI Nr. 14-11-1.";2009;200908;31-AUG-09;Mokėjimas;Standard;167;Mokėjimas;-32610
119;ERPB;22826;S;PASKOLA;EUR;ERPB;2009;200911;02-NOV-09;Mokėjimas;Standard;14;Mokėjimas;-194444.45
119;"Nordea Bank AB Lietuvos skyrius";KS02/07/02;S;PASKOLA;LTL;KS02/08/02;2010;201002;08-FEB-10;Mokėjimas;Standard;2164;Mokėjimas;-1111111.04
119;"SEB bankas";A64-40/001061201023-21;S;PASKOLA;LTL;"K/S A64-40";2010;201007;08-JUL-10;Mokėjimas;Standard;10000153;Mokėjimas;-1729911.5
119;ERPB;22826;S;PASKOLA;EUR;ERPB;2010;201008;05-AUG-10;Mokėjimas;Standard;25;Mokėjimas;-194444.45
119;"SEB bankas";0020312020094/09;S;PASKOLA;LTL;SEB/09;2010;201010;15-OCT-10;Mokėjimas;Standard;10000176;Mokėjimas;-5571483.22
119;"SEB bankas";0040512020517-05;S;PASKOLA;LTL;"KS 20517-05";2010;201010;25-OCT-10;Mokėjimas;Standard;10000179;Mokėjimas;501628.73
119;"SEB bankas";A64-40/001061201023-21;S;PALUKANOS;LTL;Seb/64-40/10/12;2010;201012;31-DEC-10;Mokėjimas;Standard;10000194;Mokėjimas;-129096.19
119;"SEB bankas";A64-19(3.4.-FN-1);S;PALUKANOS;LTL;SEBA64-19/2011/01;2011;201102;07-FEB-11;Mokėjimas;Standard;10000204;Mokėjimas;-963649.51
119;"SEB bankas";0040512020516-05;S;PASKOLA;LTL;"KS 20516-05";2011;201107;21-JUL-11;Mokėjimas;Standard;10000239;Mokėjimas;-571428.52
111;"LR finansų ministerija";250;V;PASKOLA;USD;"RAŠTAS 97 05";2011;201108;30-AUG-11;Mokėjimas;Standard;14;Mokėjimas;-198590
111;"LR finansų ministerija";250;V;PALUKANOS;USD;6K-1108263;2011;201108;30-AUG-11;Mokėjimas;Standard;15;Mokėjimas;-17609.28
119;"UniCredit Bank AS LT";33000018-01;S;PALUKANOS;LTL;palūk/33000018-01/08;2011;201108;30-AUG-11;Mokėjimas;Standard;6517;Mokėjimas;-104401.14
119;"AB ŠIAULIŲ BANKAS  Vilniaus filailas";KR04-301/11;S;PALUKANOS;LTL;Palūk/KR04-301/09;2011;201109;28-SEP-11;Mokėjimas;Standard;6726;Mokėjimas;-241813.57
119;"SEB bankas";0020312020094/09;S;PASKOLA;LTL;SEB/09;2011;201110;14-OCT-11;Mokėjimas;Standard;10000253;Mokėjimas;-1044116.36
119;ERPB;22826;S;PALUKANOS;EUR;ERPB/2011/04;2011;201111;04-NOV-11;Mokėjimas;Standard;59;Mokėjimas;-18152.25
119;"SEB bankas";0020312020094/09;S;PALUKANOS;LTL;palūkan/09/12;2011;201111;30-NOV-11;Mokėjimas;Standard;10000261;Mokėjimas;-633.38
119;"SEB bankas";0020312020094/09;S;PALUKANOS;LTL;palū/09/2011/12;2011;201112;30-DEC-11;Mokėjimas;Standard;10000266;Mokėjimas;-645.67
119;"Nordea Bank AB Lietuvos skyrius";KS04/07/05;S;PALUKANOS;LTL;delsp/2012/05;2012;201201;10-JAN-12;Mokėjimas;Standard;7754;Mokėjimas;-204.65
119;"AB ŠIAULIŲ BANKAS  Vilniaus filailas";KR04-301/11;S;PALUKANOS;LTL;palū/KR04-301/2012/01;2012;201201;24-JAN-12;Mokėjimas;Standard;7852;Mokėjimas;-249098.6
111;"LR finansų ministerija";250;V;PALUKANOS;USD;6K-1201820;2012;201202;29-FEB-12;Mokėjimas;Standard;16;Mokėjimas;-14223.32
119;"SEB bankas";0040512020517-05;S;PALUKANOS;LTL;seb/517/2012/03;2012;201203;30-MAR-12;Mokėjimas;Standard;10000280;Mokėjimas;-9511.7
119;"LR finansų ministerija";2S-3;S;PASKOLA;LTL;2S-3/1;2011;201104;29-APR-11;Mokėjimas;Standard;8709;Mokėjimas;-20000000
119;ERPB;22826;S;PALUKANOS;EUR;2286/2012/08;2012;201208;06-AUG-12;Mokėjimas;Standard;80;Mokėjimas;-9650.06
119;"SEB bankas";0040512020516-05;S;PASKOLA;LTL;"KS 20516-05";2012;201207;21-JUL-12;Mokėjimas;Standard;10000298;Mokėjimas;-571428.52
111;"LR finansų ministerija";250;V;PASKOLA;USD;"RAŠTAS 97 05";2012;201208;29-AUG-12;Mokėjimas;Standard;20;Mokėjimas;-198590
119;"SEB bankas";0040512020517-05;S;PALUKANOS;LTL;seb/517/2012/12;2012;201212;31-DEC-12;Mokėjimas;Standard;10000326;Mokėjimas;-3737.31
119;"SEB bankas";0040512020517-05;S;PALUKANOS;LTL;pal/517/2013-03;2013;201303;29-MAR-13;Mokėjimas;Standard;10000343;Mokėjimas;-2033.66
119;"SEB bankas";A64-34/0040712021596-21;S;PASKOLA;LTL;"KS A64-34";2013;201304;25-APR-13;Mokėjimas;Standard;10000349;Mokėjimas;-4637662.36
119;"Luminor bankas, AB";K-2400-2012-566;S;PALUKANOS;LTL;pal/K2400/566/04;2013;201304;30-APR-13;Mokėjimas;Standard;1738;Mokėjimas;-131004.49
119;"Šiaulių bankas, AB";KR04-232/ŠB;S;PALUKANOS;LTL;pal/232/05;2013;201305;31-MAY-13;Mokėjimas;Standard;1958;Mokėjimas;-165169.07
119;"Luminor bankas, AB";K-2400-2012-566;S;PASKOLA;EUR;K2400-2012/566/Gavimas;2013;201306;25-JUN-13;Mokėjimas;Standard;2;Mokėjimas;-719240.59
119;"Luminor bankas, AB";K-2400-2012-902;S;PALUKANOS;LTL;K-2400-2012-902/06;2013;201306;28-JUN-13;Mokėjimas;Standard;2147;Mokėjimas;-253814.81
119;"SEB bankas";A64-40/001061201023-21;S;PALUKANOS;LTL;A64-40/2013/06;2013;201306;28-JUN-13;Mokėjimas;Standard;10000359;Mokėjimas;-23511.74
119;"SEB bankas";0040512020517-05;S;PALUKANOS;LTL;seb/517/2013/07;2013;201307;31-JUL-13;Mokėjimas;Standard;10000364;Mokėjimas;-1789.14
119;"Luminor bankas, AB";K-2400-2012-566;S;PALUKANOS;LTL;K-2400/566/08;2013;201308;30-AUG-13;Mokėjimas;Standard;2579;Mokėjimas;-122591.36
119;"Luminor bankas, AB";K-2400-2012-566;S;PASKOLA;EUR;K2400-2012/566/Gavimas;2013;201309;25-SEP-13;Mokėjimas;Standard;43;Mokėjimas;-719240.59
119;"Luminor bankas, AB";K-2400-213-1485;S;PALUKANOS;EUR;K-2400/1485/2013/09;2013;201309;30-SEP-13;Mokėjimas;Standard;49;Mokėjimas;-16007.73
119;"SEB bankas";A64-40/001061201023-21;S;PASKOLA;LTL;"K/S A64-40";2013;201310;07-OCT-13;Mokėjimas;Standard;10000374;Mokėjimas;-249754.15
119;"SEB bankas";0040512020517-05;S;PASKOLA;LTL;"KS 20517-05";2013;201310;21-OCT-13;Mokėjimas;Standard;10000379;Mokėjimas;-44296.11
119;"Luminor bankas, AB";K-2400-213-1485;S;PALUKANOS;EUR;1485/2014/01;2014;201401;30-JAN-14;Mokėjimas;Standard;90;Mokėjimas;-30713.92
119;"SEB bankas";0040512020516-05;S;PALUKANOS;LTL;516/seb/2014;2014;201401;31-JAN-14;Mokėjimas;Standard;10000394;Mokėjimas;-1439.33
119;"Luminor bankas, AB";K-2400-2012-902;S;PASKOLA;EUR;K-2400/902;2014;201403;28-MAR-14;Mokėjimas;Standard;111;Mokėjimas;-1287199.95
119;"SEB bankas";0040512020516-05;S;PALUKANOS;LTL;516/2014/03;2014;201403;31-MAR-14;Mokėjimas;Standard;10000400;Mokėjimas;-1501.76
119;"SEB bankas";A64-34/0040712021596-21;S;PALUKANOS;LTL;seb/64-34/2014/04;2014;201404;25-APR-14;Mokėjimas;Standard;10000410;Mokėjimas;-1097270.91
119;"SEB bankas";0040512020516-05;S;PALUKANOS;LTL;516/2014/04;2014;201404;30-APR-14;Mokėjimas;Standard;10000411;Mokėjimas;-1391.06
119;"AB ŠIAULIŲ BANKAS  Vilniaus filailas";KR04-232/11/A64-56(3.10.22-FN);S;PASKOLA;LTL;gavimas/KR04-232/02.;2014;201404;25-APR-14;Mokėjimas;"Credit Memo";10036;Mokėjimas;1469689.78
119;"AB ŠIAULIŲ BANKAS  Vilniaus filailas";KR04-232/11/A64-56(3.10.22-FN);S;PASKOLA;LTL;gavimas/KR04-232/06-22;2014;201404;25-APR-14;Mokėjimas;Standard;10040;Mokėjimas;-958119.27
119;"Luminor bankas, AB";K-2400-2012-902;S;PASKOLA;EUR;K-2400/902;2014;201407;02-JUL-14;Mokėjimas;Standard;148;Mokėjimas;-1287199.95
119;"SEB bankas";A64-40/001061201023-21;S;PASKOLA;LTL;"K/S A64-40";2014;201407;07-JUL-14;Mokėjimas;Standard;10000418;Mokėjimas;-118570.46
119;"SIA ""UniCredit Leasing""";3300018-01;S;PALUKANOS;EUR;"Loan Inter. 2014/07";2014;201408;22-AUG-14;Mokėjimas;Standard;160;Mokėjimas;-35007.57
119;"Šiaulių bankas, AB";KR04-232/ŠB;S;PALUKANOS;LTL;KR04-232/14/10;2014;201410;30-OCT-14;Mokėjimas;Standard;5928;Mokėjimas;-140665.64
119;"SIA ""UniCredit Leasing""";3300018-01;S;PASKOLA;EUR;Loan/33000018-01;2014;201411;24-NOV-14;Mokėjimas;Standard;194;Mokėjimas;-965401
119;"Šiaulių bankas, AB";KR04-232/ŠB;S;PALUKANOS;LTL;KR04-232/2014/11;2014;201411;28-NOV-14;Mokėjimas;Standard;6164;Mokėjimas;-132703.44
119;"AB ŠIAULIŲ BANKAS  Vilniaus filailas";KR04-301/11;S;PASKOLA;LTL;Gavimas/KR04-301/4;2014;201412;11-DEC-14;Mokėjimas;Standard;10096;Mokėjimas;-3057682.28
1366;"Luminor bankas, AB";K-2400-2012-902;S;PALUKANOS;EUR;pal/902/2015/01;2015;201501;29-JAN-15;Mokėjimas;Standard;6669;Mokėjimas;-44544.99
1366;"Šiaulių bankas, AB";KR04-232/ŠB;S;PASKOLA;EUR;KR04/231/11;2015;201501;28-JAN-15;Mokėjimas;Standard;6706;Mokėjimas;-9604391
1366;"SIA ""UniCredit Leasing""";3300018-01;S;PALUKANOS;EUR;palūk/2015-/04-24;2015;201504;24-APR-15;Mokėjimas;Standard;7403;Mokėjimas;-31376.78
1366;"Nordic Investment Bank";L15;S;PALUKANOS;EUR;L15/2015/05/14;2015;201505;14-MAY-15;Mokėjimas;Standard;7542;Mokėjimas;-96296.51
1366;"SEB bankas";0040512020516-05;S;PALUKANOS;EUR;SEB/516/15/05;2015;201505;31-MAY-15;Mokėjimas;Standard;10000468;Mokėjimas;-49.02
1366;"Luminor bankas, AB";K-2400-213-1485;S;PASKOLA;EUR;gavimas/1485/1;2015;201506;25-JUN-15;Mokėjimas;Standard;7843;Mokėjimas;-399531.99
1366;"SEB bankas";A64-34/0040712021596-21;S;PALUKANOS;EUR;A64-34/2015/10;2015;201510;26-OCT-15;Mokėjimas;Standard;10000495;Mokėjimas;-200147.61
1366;"Šiaulių bankas, AB";KS-2015-003-03;S;PALUKANOS;EUR;KS-003-2015/11;2015;201511;04-NOV-15;Mokėjimas;Standard;8906;Mokėjimas;-80162.22
1366;"LR finansų ministerija";1S-72;V;PALUKANOS;EUR;VVFMIS-72/2015/11;2015;201511;27-NOV-15;Mokėjimas;Standard;9146;Mokėjimas;-82059.61
1366;"Luminor bankas, AB";K-2400-213-1485;S;PALUKANOS;EUR;1485/15/12;2015;201512;30-DEC-15;Mokėjimas;Standard;9552;Mokėjimas;-13897.54
1366;"LR finansų ministerija";"NR. 620";V;PASKOLA;EUR;FinminVV/620/gavimas;2016;201603;14-MAR-16;Mokėjimas;Standard;10035;Mokėjimas;-228122.12
1366;"SIA ""UniCredit Leasing""";3300018-01;S;PASKOLA;EUR;Loan/33000018-02;2016;201605;24-MAY-16;Mokėjimas;Standard;10707;Mokėjimas;-965401
1366;"Luminor bankas, AB";"K-240 2012-931";S;PALUKANOS;EUR;931/2016/05;2016;201605;30-MAY-16;Mokėjimas;Standard;10727;Mokėjimas;-14363.3
1366;"Luminor bankas, AB";K-2400-2012-566;S;PALUKANOS;EUR;566/2016/05/2;2016;201605;30-MAY-16;Mokėjimas;Standard;10728;Mokėjimas;-11348.02
1366;"SEB bankas";A64-19(3.4.-FN-1);S;PASKOLA;EUR;"SEB A64-19";2016;201608;08-AUG-16;Mokėjimas;Standard;10000510;Mokėjimas;-1387308.85
1366;"Luminor bankas, AB";K-2400-2012-566;S;PALUKANOS;EUR;566/2016/08;2016;201608;30-AUG-16;Mokėjimas;Standard;11451;Mokėjimas;-11702.64
1366;"Luminor bankas, AB";"K-240 2012-931";S;PALUKANOS;EUR;2016/931/02/08;2016;201608;30-AUG-16;Mokėjimas;Standard;11455;Mokėjimas;-1690.67
1366;"Nordic Investment Bank";L5355;S;PASKOLA;EUR;L5355/gavimas/1;2016;201610;07-OCT-16;Mokėjimas;Standard;11821;Mokėjimas;-260667.41
1366;"Šiaulių bankas, AB";KS-2015-003-03;S;PALUKANOS;EUR;0003/2016/12;2016;201612;05-DEC-16;Mokėjimas;Standard;12365;Mokėjimas;-62305.72
1366;"LR finansų ministerija";"NR. 620";V;PASKOLA;EUR;Gav/pay/620/2011/8/2011;2017;201703;08-MAR-17;Mokėjimas;"Credit Memo";13340;Mokėjimas;158478.54
1366;"LR finansų ministerija";691;V;PALUKANOS;EUR;palūk/691;2017;201703;14-MAR-17;Mokėjimas;Standard;13379;Mokėjimas;-33253.83
1366;"LR finansų ministerija";677;V;PALUKANOS;EUR;palūk/677;2017;201703;14-MAR-17;Mokėjimas;Standard;13380;Mokėjimas;-14842.03
1366;"OP Corporate Bank plc";580760-89501010;S;PALUKANOS;EUR;palū/2017/03/0657;2017;201703;31-MAR-17;Mokėjimas;Standard;13571;Mokėjimas;-24586.68
1366;"SIA ""UniCredit Leasing""";3300018-01;S;PASKOLA;EUR;Padengimas;2017;201703;15-MAR-17;Mokėjimas;"Credit Memo";31;Mokėjimas;3861593
1366;"Luminor bankas, AB";K-2400-213-1485;S;PALUKANOS;EUR;931/17/06;2017;201706;29-JUN-17;Mokėjimas;Standard;14385;Mokėjimas;-13465.59
1366;"OP Corporate Bank plc";580760;S;PALUKANOS;EUR;Op/pal/0657/08;2017;201708;28-AUG-17;Mokėjimas;Standard;14850;Mokėjimas;-34724.85
1366;"OP Corporate Bank plc";580760;S;PALUKANOS;EUR;Op/pal/065709;2017;201709;28-SEP-17;Mokėjimas;Standard;15124;Mokėjimas;-27750.76
1366;"Luminor bankas, AB";K-2400-2012-902;S;PALUKANOS;EUR;902/2017-10;2017;201710;30-OCT-17;Mokėjimas;Standard;15398;Mokėjimas;-24370.99
1366;"Luminor bankas, AB";K-2400-2012-566;S;PASKOLA;EUR;K2400-2012/gavimas/02;2018;201804;27-APR-18;Mokėjimas;Standard;286;Mokėjimas;-112381.34
1366;"Luminor bankas, AB";"K-240 2012-931";S;PALUKANOS;EUR;2018/05/931;2018;201805;30-MAY-18;Mokėjimas;Standard;299;Mokėjimas;-12193.52
1366;"Luminor bankas, AB";K-2400-2012-902;S;PASKOLA;EUR;K-2400/902;2018;201807;30-JUL-18;Mokėjimas;Standard;324;Mokėjimas;-241350.07
1366;"OP Corporate Bank plc";580760;S;PALUKANOS;EUR;449270/0657;2018;201807;30-JUL-18;Mokėjimas;Standard;326;Mokėjimas;-35840.32
1366;"OP Corporate Bank plc";580760;S;PASKOLA;EUR;580760;2018;201809;26-SEP-18;Mokėjimas;Standard;353;Mokėjimas;-153350
1366;"OP Corporate Bank plc";580760-89501010;S;PASKOLA;EUR;perkredi/1010;2018;201810;26-OCT-18;Mokėjimas;Standard;18798;Mokėjimas;-161764.34
1366;"Nordic Investment Bank";L5685;S;PASKOLA;EUR;gavimas/L5685;2019;201901;02-JAN-19;Mokėjimas;Standard;19663;Mokėjimas;-5531.94
1366;"Luminor bankas, AB";"K-240 2012-931";S;PASKOLA;EUR;K-2400/931/gavi/2014;2019;201901;25-JAN-19;Mokėjimas;Standard;19810;Mokėjimas;-142242.19
1366;"Luminor bankas, AB";K-2400-213-1485;S;PALUKANOS;EUR;902/02/2019;2019;201902;22-FEB-19;Mokėjimas;Standard;20065;Mokėjimas;-16819.42
2270;"Luminor bankas, AB";K-2400-213-1485;S;PALUKANOS;EUR;566/19/04;2019;201904;26-APR-19;Mokėjimas;Standard;273;Mokėjimas;-8950.55
2270;"OP Corporate Bank plc";580760;S;PASKOLA;EUR;580760/1;2019;201905;27-MAY-19;Mokėjimas;Standard;611;Mokėjimas;-153350
1366;"Luminor bankas, AB";"K-240 2012-931";S;PASKOLA;EUR;K-2400/931/gavi/;2019;201904;01-APR-19;Mokėjimas;Standard;43;Mokėjimas;-100402.42
1366;"OP Corporate Bank plc";580760;S;PASKOLA;EUR;"Op gav/10";2019;201904;01-APR-19;Mokėjimas;Standard;109;Mokėjimas;-146816.16
2270;"Luminor bankas, AB";K-2400-213-1485;S;PASKOLA;EUR;Gavim/1485/08/1;2019;201907;26-JUL-19;Mokėjimas;Standard;1324;Mokėjimas;-117377.91
2270;"Nordic Investment Bank";L5685;S;PASKOLA;EUR;L5685/gavimas/3/1;2020;202001;01-JAN-20;Mokėjimas;Standard;3376;Mokėjimas;-4000000
2270;"Nordic Investment Bank";L5685;S;PASKOLA;EUR;L5685/gavim/03/1;2020;202001;01-JAN-20;Mokėjimas;Standard;3377;Mokėjimas;-4739295.65
2270;"Nordic Investment Bank";"L 5440";S;PASKOLA;EUR;L5540/gavi/2013/1;2020;202001;01-JAN-20;Mokėjimas;Standard;3452;Mokėjimas;-1316673.13
2270;"European Investment Bank";"FI NO. 85.924";S;PASKOLA;EUR;EIB/gavimas/3/1;2020;202001;01-JAN-20;Mokėjimas;Standard;3450;Mokėjimas;-5000000
2270;"OP Corporate Bank plc";580760;S;PASKOLA;EUR;"Gavimas 01.1/1";2020;202001;01-JAN-20;Mokėjimas;Standard;3492;Mokėjimas;-638455.97
2270;"OP Corporate Bank plc";580760;S;PASKOLA;EUR;gavimas/11/1;2020;202001;01-JAN-20;Mokėjimas;Standard;3496;Mokėjimas;-82520.1
2270;"OP Corporate Bank plc";580760;S;PASKOLA;EUR;gavimas/14/1;2020;202001;01-JAN-20;Mokėjimas;Standard;3512;Mokėjimas;-421042.79
2270;"OP Corporate Bank plc";580760;S;PASKOLA;EUR;gavimas/9/1;2020;202001;01-JAN-20;Mokėjimas;Standard;3521;Mokėjimas;-1071508.53
2270;"OP Corporate Bank plc";580760;S;PASKOLA;EUR;op/gavimas2017/07/1;2020;202001;01-JAN-20;Mokėjimas;Standard;3549;Mokėjimas;-429468.34
112;"UniCredit Bank AS LT";64;S;PALUKANOS;LTL;3998;2008;200803;15-MAR-08;Mokėjimas;Standard;20;Mokėjimas;-204598.74
112;"UniCredit Bank AS LT";;;SAVIVALDYBES_PRISIIMTA_SKOLA;LTL;"2003-01-30 Nr. 148V, 2002-11-20 715T";2008;200803;15-MAR-08;Mokėjimas;Standard;20;Mokėjimas;-1456000
119;"Nordea Bank AB Lietuvos skyrius";KS04/07/05;S;PALUKANOS;LTL;palūkanos/05/02;2009;200902;02-FEB-09;Mokėjimas;Standard;126;Mokėjimas;-88954.69
112;"VMI prie LRFM";14-09-41;S;PALUKANOS;LTL;vasaris-2009;2009;200902;27-FEB-09;Mokėjimas;Standard;123;Mokėjimas;-913.08
119;"Nordea Bank AB Lietuvos skyrius";KS04/07/05;S;PASKOLA;LTL;KS04/07/05;2009;200901;05-JAN-09;Mokėjimas;Standard;479;Mokėjimas;-792973.44
112;"VMI prie LRFM";14-09-41;S;PALUKANOS;LTL;gegu=4;2009;200905;04-MAY-09;Mokėjimas;Standard;133;Mokėjimas;-784.6
119;"SEB bankas";A67-51(3.4-FN1.);S;PASKOLA;LTL;A67-51/1;2009;200907;01-JUL-09;Mokėjimas;Standard;18;Mokėjimas;-4425000.03
119;"SEB bankas";0040512020516-05;S;PASKOLA;LTL;"KS 20516-05";2009;200907;21-JUL-09;Mokėjimas;Standard;10000086;Mokėjimas;-571428.56
119;"SEB bankas";A64-40/001061201023-21;S;PASKOLA;LTL;"K/S A64-40";2009;200910;07-OCT-09;Mokėjimas;Standard;10000097;Mokėjimas;-1729911.5
119;"SEB bankas";0040512020516-05;S;PASKOLA;LTL;"KS 20516-05";2010;201001;22-JAN-10;Mokėjimas;Standard;10000119;Mokėjimas;-571428.52
119;"SEB bankas";0020312020094/09;S;PALUKANOS;LTL;palūkan/09/08;2009;200908;31-AUG-09;Mokėjimas;Standard;10000125;Mokėjimas;-15100.92
111;"LR finansų ministerija";250;V;PALUKANOS;USD;6K-1001514;2010;201003;01-MAR-10;Mokėjimas;Standard;5;Mokėjimas;-27767.16
119;"SEB bankas";A64-34/0040712021596-21;S;PASKOLA;LTL;"KS A64-34";2010;201004;27-APR-10;Mokėjimas;Standard;10000138;Mokėjimas;-4637662.36
113;"Nordea finance Lithuania, UAB";20040205;V;PALUKANOS;LTL;NFL144077;2010;201001;01-JAN-10;Mokėjimas;Standard;666;Mokėjimas;-17705.58
113;"Nordea finance Lithuania, UAB";20040205;V;PALUKANOS;LTL;NFL157442/1;2010;201001;01-JAN-10;Mokėjimas;Standard;667;Mokėjimas;-13375.59
113;"Swedbank lizingas, UAB";LT026493;V;PALUKANOS;LTL;LS0002582872;2010;201001;01-JAN-10;Mokėjimas;Standard;679;Mokėjimas;-8917.58
111;"LR finansų ministerija";250;V;PASKOLA;USD;"RAŠTAS 97 05";2009;200912;31-DEC-09;Mokėjimas;Standard;8;Mokėjimas;-198590
119;"SEB bankas";0020312020094/09;S;PASKOLA;LTL;SEB/09;2010;201007;14-JUL-10;Mokėjimas;Standard;10000154;Mokėjimas;-1044116.36
119;"SEB bankas";0040512020516-05;S;PALUKANOS;LTL;"pal. 516/01";2010;201001;29-JAN-10;Mokėjimas;Standard;10000163;Mokėjimas;-13752.47
119;"SEB bankas";A64-19(3.4.-FN-1);S;PASKOLA;LTL;"SEB A64-19";2010;201002;08-FEB-10;Mokėjimas;Standard;10000165;Mokėjimas;-4790100
119;"SEB bankas";0040512020516-05;S;PALUKANOS;LTL;pal/516/08;2010;201008;31-AUG-10;Mokėjimas;Standard;10000167;Mokėjimas;-12183.96
119;"SEB bankas";0020312020094/09;S;PALUKANOS;LTL;pal/09/08;2010;201009;01-SEP-10;Mokėjimas;Standard;10000169;Mokėjimas;-6807.89
119;"SEB bankas";0020312020094/09;S;PALUKANOS;LTL;palū/10/09/12;2010;201012;31-DEC-10;Mokėjimas;Standard;10000191;Mokėjimas;-5757.44
119;"SEB bankas";0020312020094/09;S;PALUKANOS;LTL;palūk/09/2011/01;2011;201102;01-FEB-11;Mokėjimas;Standard;10000202;Mokėjimas;-5690.56
119;"SEB bankas";0040512020517-05;S;PALUKANOS;LTL;palūk/517/2011/03;2011;201103;31-MAR-11;Mokėjimas;Standard;10000209;Mokėjimas;-11235.65
119;"SEB bankas";A64-34/0040712021596-21;S;PASKOLA;LTL;"KS A64-34";2011;201104;26-APR-11;Mokėjimas;Standard;10000217;Mokėjimas;-4637662.36
111;"Swedbank lizingas, UAB";LT026493;V;PALUKANOS;LTL;LS002710862;2010;201009;28-SEP-10;Mokėjimas;Standard;3148;Mokėjimas;-7679.76
111;"Swedbank lizingas, UAB";LT026493;V;PALUKANOS;LTL;LS0002582872-K;2010;201009;28-SEP-10;Mokėjimas;"Credit Memo";3163;Mokėjimas;8917.58
111;"Swedbank lizingas, UAB";LT026493;V;LIZINGAS;LTL;SUT.LT026493.;2010;201009;28-SEP-10;Mokėjimas;Standard;3176;Mokėjimas;-1413751.48
119;"SEB bankas";0020312020094/09;S;PALUKANOS;LTL;pal2011/09/04;2011;201104;29-APR-11;Mokėjimas;Standard;10000224;Mokėjimas;-4006.7
119;"Nordea Bank AB Lietuvos skyrius";KS04/07/05;S;PALUKANOS;LTL;paluk/2011/06;2011;201106;01-JUN-11;Mokėjimas;Standard;5886;Mokėjimas;-17485.05
