VERSIJA;ISTAIGA;ISTAIGOS_PAV;FIN_SALTINIS;PROGRAMA;PRG;FUNK_KLAS;FUNK_K;EKON_KLAS;SAMATA;AV;SKIRTA_BIUDZETO;PATEIKTA_PARAISKU;GAUTI_ASIGN;KASINES_ISLAIDOS
"2016 1/12 SAU";302544815;"VšĮ „Zebriukas“";0205;01060101;01;09.01.01.01.;09;2.2.1.1.1.10.;4000030;1030000;45;400;400;
"2016 1/12 SAU";302553262;"Privati ikimokyklinė įtaiga Viešoji įstaiga Švietimo ir ugdymo centras";0205;01060101;01;09.01.01.01.;09;2.2.1.1.1.10.;4000030;1030000;16.33;300;300;
"2016 1/12 SAU";302557111;"Vaikystės takas VŠĮ";0205;01060101;01;09.01.01.01.;09;2.2.1.1.1.10.;4000030;1030000;45.92;1100;1100;
"2016 1/12 SAU";302562877;"Privati ikimokyklinė įtaiga VŠĮ Mano darželis";0205;01060101;01;09.01.01.01.;09;2.2.1.1.1.10.;4000030;1030000;120.83;1400;1400;
"2016 1/12 SAU";302571221;"Privati ikimokyklinė įstaiga Viešoji įstaiga Bajorų vaikų lopšelis-darželis „Šypsenėlė“";0205;01060101;01;09.01.01.01.;09;2.2.1.1.1.10.;4000030;1030000;59.75;800;800;
"2016 1/12 SAU";302576752;"Privati ikimokyklinė įstaiga Viešoji įstaiga Katalikiškas vaikų darželis ""Mažutėliams""";0205;01060101;01;09.01.01.01.;09;2.2.1.1.1.10.;4000030;1030000;99.17;800;800;
"2016 1/12 SAU";302592863;"Baltupių darželis VŠĮ";0205;01060101;01;09.01.01.01.;09;2.2.1.1.1.10.;4000030;1030000;68.75;;;
"2016 1/12 SAU";302593755;"Privati ikimokyklinė įtaiga Viešoji įstaiga „Balsių darželis“";0205;01060101;01;09.01.01.01.;09;2.2.1.1.1.10.;4000030;1030000;47.5;700;700;
"2016 1/12 SAU";302602019;"Privati ikimokyklinė įtaiga UAB „Vaikystės Sodas“";0205;01060101;01;09.01.01.01.;09;2.2.1.1.1.10.;4000030;1030000;8857.25;;;
"2016 1/12 SAU";302625968;"VšĮ „Vaikų Akademija“";0205;01060101;01;09.01.01.01.;09;2.2.1.1.1.10.;4000030;1030000;27.17;300;300;
"2016 1/12 SAU";302629023;"Privati ikimokyklinė įstaiga Neformalaus ugdymo asociacija ""Abadelė""";0205;01060101;01;09.01.01.01.;09;2.2.1.1.1.10.;4000030;1030000;67.92;900;900;
"2016 1/12 SAU";302629315;"UAB „ID CONSULTING“";0205;01060101;01;09.01.01.01.;09;2.2.1.1.1.10.;4000030;1030000;7.5;;;
"2016 1/12 SAU";302637276;"Vaiko medis, VŠĮ";0205;01060101;01;09.01.01.01.;09;2.2.1.1.1.10.;4000030;1030000;65.17;1200;1200;
"2016 1/12 SAU";302659212;"Saulužės vaikai (privati ikimokyklinė įstaiga), VŠĮ";0205;01060101;01;09.01.01.01.;09;2.2.1.1.1.10.;4000030;1030000;27.17;300;300;
"2016 1/12 SAU";302787322;"Atradimų namai (privati ikimokyklinė įstaiga), VŠĮ";0205;01060101;01;09.01.01.01.;09;2.2.1.1.1.10.;4000030;1030000;116.67;1200;1200;
"2016 1/12 SAU";302825082;"UAB „MD LT“";0205;01060101;01;09.01.01.01.;09;2.2.1.1.1.10.;4000030;1030000;148.75;1300;1300;
"2016 1/12 SAU";302825919;"VšĮ „Vaikų kiemelis“";0205;01060101;01;09.01.01.01.;09;2.2.1.1.1.10.;4000030;1030000;48.92;400;400;
"2016 1/12 SAU";302848953;"VšĮ „Šviesos slėnis“";0205;01060101;01;09.01.01.01.;09;2.2.1.1.1.10.;4000030;1030000;29.92;500;500;
