DEPARTAMENTAS;SUTARTIES_TIPAS;SUTARTIES_NUMERIS;SUDARYMO_METAI;SUTARTIES_PRADZIOS_DATA;SUTARTIES_PABAIGOS_DATA;TIEKEJAS;TIEKEJO_KODAS;SUTARTIES_APRASAS;SUTARTIES_SUMA;SISTEMINIS_NUMERIS;
"Vilniaus miesto savivaldybės socialinių reikalų departamentas";"Įsakymas dėl našlaičiams skiriamos pašalpos";"40-624";"2004";"11-JUN-04";"";"nuasmeninta";"nuasmeninta";"Įsakymas dėl našlaičiams skiriamos pašalpos";"267.3";"900";
"Vilniaus miesto savivaldybės socialinių reikalų departamentas";"Įsakymas dėl našlaičiams skiriamos pašalpos";"40-624";"2004";"11-JUN-04";"";"nuasmeninta";"nuasmeninta";"Įsakymas dėl našlaičiams skiriamos pašalpos";"6250";"901";
"Vilniaus miesto savivaldybės socialinių reikalų departamentas";"Įsakymas dėl našlaičiams skiriamos pašalpos";"40-624";"2004";"11-JUN-04";"";"nuasmeninta";"nuasmeninta";"Įsakymas dėl našlaičiams skiriamos pašalpos";"7.6";"902";
"Vilniaus miesto savivaldybės socialinių reikalų departamentas";"Įsakymas dėl našlaičiams skiriamos pašalpos";"40-624";"2004";"11-JUN-04";"";"nuasmeninta";"nuasmeninta";"Įsakymas dėl našlaičiams skiriamos pašalpos";"151";"903";
"Vilniaus miesto savivaldybės socialinių reikalų departamentas";"Įsakymas dėl našlaičiams skiriamos pašalpos";"40-624";"2004";"11-JUN-04";"";"nuasmeninta";"nuasmeninta";"Įsakymas dėl našlaičiams skiriamos pašalpos";"951.97";"904";
"Vilniaus miesto savivaldybės administracijos Turto departamentas";"Kiti pirkimai";"S-2008-11-07";"2008";"07-NOV-08";"07-NOV-09";"UAB "Gabijos investicijos"";"126307840";"Dėl UAB "Gabijos investicijos"";"";"72";
"Vilniaus miesto savivaldybės socialinių reikalų departamentas";"Įsakymas dėl našlaičiams skiriamos pašalpos";"40-952";"2004";"31-AUG-04";"";"nuasmeninta";"nuasmeninta";"Įsakymas dėl našlaičiams skiriamos pašalpos";"6250";"919";
"Vilniaus miesto savivaldybės socialinių reikalų departamentas";"Įsakymas dėl našlaičiams skiriamos pašalpos";"40-952";"2004";"31-AUG-04";"";"nuasmeninta";"nuasmeninta";"Įsakymas dėl našlaičiams skiriamos pašalpos";"5751";"920";
"Vilniaus miesto savivaldybės socialinių reikalų departamentas";"Įsakymas dėl našlaičiams skiriamos pašalpos";"40-952";"2004";"31-AUG-04";"";"nuasmeninta";"nuasmeninta";"Įsakymas dėl našlaičiams skiriamos pašalpos";"194.13";"921";
"Vilniaus miesto savivaldybės socialinių reikalų departamentas";"Įsakymas dėl našlaičiams skiriamos pašalpos";"40-952";"2004";"31-AUG-04";"";"nuasmeninta";"nuasmeninta";"Įsakymas dėl našlaičiams skiriamos pašalpos";"400.8";"922";
"Vilniaus miesto savivaldybės socialinių reikalų departamentas";"Įsakymas dėl našlaičiams skiriamos pašalpos";"40-1007";"2004";"13-SEP-04";"";"nuasmeninta";"nuasmeninta";"Įsakymas dėl našlaičiams skiriamos pašalpos";"960";"923";
"Vilniaus miesto savivaldybės socialinių reikalų departamentas";"Įsakymas dėl našlaičiams skiriamos pašalpos";"40-1007";"2004";"13-SEP-04";"";"nuasmeninta";"nuasmeninta";"Įsakymas dėl našlaičiams skiriamos pašalpos";"26.2";"924";
"Vilniaus miesto savivaldybės socialinių reikalų departamentas";"Įsakymas dėl našlaičiams skiriamos pašalpos";"40-1007";"2004";"13-SEP-04";"";"nuasmeninta";"nuasmeninta";"Įsakymas dėl našlaičiams skiriamos pašalpos";"724";"925";
"Vilniaus miesto savivaldybės socialinių reikalų departamentas";"Įsakymas dėl našlaičiams skiriamos pašalpos";"40-1007";"2004";"13-SEP-04";"";"nuasmeninta";"nuasmeninta";"Įsakymas dėl našlaičiams skiriamos pašalpos";"3164.62";"926";
"Vilniaus miesto savivaldybės socialinių reikalų departamentas";"Įsakymas dėl našlaičiams skiriamos pašalpos";"40-1007";"2004";"13-SEP-04";"";"nuasmeninta";"nuasmeninta";"Įsakymas dėl našlaičiams skiriamos pašalpos";"344.89";"927";
"Vilniaus miesto savivaldybės socialinių reikalų departamentas";"Įsakymas dėl našlaičiams skiriamos pašalpos";"40-1007";"2004";"13-SEP-04";"";"nuasmeninta";"nuasmeninta";"Įsakymas dėl našlaičiams skiriamos pašalpos";"18.12";"928";
"Vilniaus miesto savivaldybės socialinių reikalų departamentas";"Įsakymas dėl našlaičiams skiriamos pašalpos";"40-1007";"2004";"13-SEP-04";"";"nuasmeninta";"nuasmeninta";"Įsakymas dėl našlaičiams skiriamos pašalpos";"2";"929";
"Vilniaus miesto savivaldybės socialinių reikalų departamentas";"Įsakymas dėl našlaičiams skiriamos pašalpos";"40-1007";"2004";"13-SEP-04";"";"nuasmeninta";"nuasmeninta";"Įsakymas dėl našlaičiams skiriamos pašalpos";"40";"930";
"Vilniaus miesto savivaldybės socialinių reikalų departamentas";"Įsakymas dėl našlaičiams skiriamos pašalpos";"40-1141";"2004";"14-OCT-04";"";"nuasmeninta";"nuasmeninta";"Įsakymas dėl našlaičiams skiriamos pašalpos";".01";"931";
"Vilniaus miesto savivaldybės socialinių reikalų departamentas";"Įsakymas dėl našlaičiams skiriamos pašalpos";"40-1141";"2004";"14-OCT-04";"";"nuasmeninta";"nuasmeninta";"Įsakymas dėl našlaičiams skiriamos pašalpos";"252.1";"932";
"Vilniaus miesto savivaldybės socialinių reikalų departamentas";"Įsakymas dėl našlaičiams skiriamos pašalpos";"40-1141";"2004";"14-OCT-04";"";"nuasmeninta";"nuasmeninta";"Įsakymas dėl našlaičiams skiriamos pašalpos";"250";"933";
"Vilniaus miesto savivaldybės socialinių reikalų departamentas";"Įsakymas dėl našlaičiams skiriamos pašalpos";"40-1141";"2004";"14-OCT-04";"";"nuasmeninta";"nuasmeninta";"Įsakymas dėl našlaičiams skiriamos pašalpos";"1.79";"934";
"Vilniaus miesto savivaldybės socialinių reikalų departamentas";"Įsakymas dėl našlaičiams skiriamos pašalpos";"40-1141";"2004";"14-OCT-04";"";"nuasmeninta";"nuasmeninta";"Įsakymas dėl našlaičiams skiriamos pašalpos";"1333.99";"935";
"Vilniaus miesto savivaldybės administracijos Turto departamentas";"Kiti pirkimai";"2008-01";"2008";"02-APR-08";"01-JUN-07";"149-oji DNSB "Mokslininkų namas"";"124777058";"Mokslininkų namas   (darbų apmokėjimas)";"";"65";
"Vilniaus miesto savivaldybės administracijos Turto departamentas";"Kiti pirkimai";"A72-289";"2007";"17-DEC-07";"31-DEC-08";"Jono Meko vizualiųjų menų centras, VšĮ";"300653520";"Meko vizulaių menų centras";"";"66";
"Vilniaus miesto savivaldybės socialinių reikalų departamentas";"Įsakymas dėl našlaičiams skiriamos pašalpos";"40-1171";"2004";"22-OCT-04";"31-DEC-14";"nuasmeninta";"nuasmeninta";"Įsakymas dėl našlaičiams skiriamos pašalpos";"155.74";"936";
"Vilniaus miesto savivaldybės socialinių reikalų departamentas";"Įsakymas dėl našlaičiams skiriamos pašalpos";"40-1171";"2004";"22-OCT-04";"";"nuasmeninta";"nuasmeninta";"Įsakymas dėl našlaičiams skiriamos pašalpos";"33.4";"937";
"Vilniaus miesto savivaldybės socialinių reikalų departamentas";"Įsakymas dėl našlaičiams skiriamos pašalpos";"40-1171";"2004";"22-OCT-04";"";"nuasmeninta";"nuasmeninta";"Įsakymas dėl našlaičiams skiriamos pašalpos";"23.6";"938";
"Vilniaus miesto savivaldybės socialinių reikalų departamentas";"Įsakymas dėl našlaičiams skiriamos pašalpos";"40-1171";"2004";"22-OCT-04";"";"nuasmeninta";"nuasmeninta";"Įsakymas dėl našlaičiams skiriamos pašalpos";"358.7";"939";
"Vilniaus miesto savivaldybės socialinių reikalų departamentas";"Įsakymas dėl našlaičiams skiriamos pašalpos";"40-1171";"2004";"22-OCT-04";"";"nuasmeninta";"nuasmeninta";"Įsakymas dėl našlaičiams skiriamos pašalpos";"22";"940";
"Vilniaus miesto savivaldybės socialinių reikalų departamentas";"Įsakymas dėl našlaičiams skiriamos pašalpos";"40-1171";"2004";"22-OCT-04";"";"nuasmeninta";"nuasmeninta";"Įsakymas dėl našlaičiams skiriamos pašalpos";"15.78";"942";
"Vilniaus miesto savivaldybės socialinių reikalų departamentas";"Įsakymas dėl našlaičiams skiriamos pašalpos";"40-1171";"2004";"22-OCT-04";"";"nuasmeninta";"nuasmeninta";"Įsakymas dėl našlaičiams skiriamos pašalpos";".09";"943";
"Vilniaus miesto savivaldybės socialinių reikalų departamentas";"Įsakymas dėl našlaičiams skiriamos pašalpos";"40-1171";"2004";"22-OCT-04";"";"nuasmeninta";"nuasmeninta";"Įsakymas dėl našlaičiams skiriamos pašalpos";"303.68";"944";
"Vilniaus miesto savivaldybės socialinių reikalų departamentas";"Įsakymas dėl našlaičiams skiriamos pašalpos";"40-1171";"2004";"22-OCT-04";"";"nuasmeninta";"nuasmeninta";"Įsakymas dėl našlaičiams skiriamos pašalpos";"1411.39";"945";
"Vilniaus miesto savivaldybės socialinių reikalų departamentas";"Įsakymas dėl našlaičiams skiriamos pašalpos";"40-1171";"2004";"22-OCT-04";"";"nuasmeninta";"nuasmeninta";"Įsakymas dėl našlaičiams skiriamos pašalpos";"396.01";"946";
"Vilniaus miesto savivaldybės socialinių reikalų departamentas";"Įsakymas dėl našlaičiams skiriamos pašalpos";"40-1171";"2004";"22-OCT-04";"";"nuasmeninta";"nuasmeninta";"Įsakymas dėl našlaičiams skiriamos pašalpos";"249.47";"947";
"Vilniaus miesto savivaldybės socialinių reikalų departamentas";"Įsakymas dėl našlaičiams skiriamos pašalpos";"A734-87-(1.9-SR.)";"2008";"22-APR-08";"";"nuasmeninta";"nuasmeninta";"Įsakymas dėl našlaičiams skiriamos pašalpos";"6500";"735";
"Vilniaus miesto savivaldybės socialinių reikalų departamentas";"Įsakymas dėl našlaičiams skiriamos pašalpos";"A734-87-(1.9-SR.)";"2008";"22-APR-08";"";"nuasmeninta";"nuasmeninta";"Įsakymas dėl našlaičiams skiriamos pašalpos";"6500";"736";
"Vilniaus miesto savivaldybės socialinių reikalų departamentas";"Įsakymas dėl našlaičiams skiriamos pašalpos";"A734-87-(1.9-SR.)";"2008";"22-APR-08";"";"nuasmeninta";"nuasmeninta";"Įsakymas dėl našlaičiams skiriamos pašalpos";"6500";"737";
"Vilniaus miesto savivaldybės socialinių reikalų departamentas";"Įsakymas dėl našlaičiams skiriamos pašalpos";"A734-87-(1.9-SR.)";"2008";"22-APR-08";"";"nuasmeninta";"nuasmeninta";"Įsakymas dėl našlaičiams skiriamos pašalpos";"6500";"738";
"Vilniaus miesto savivaldybės socialinių reikalų departamentas";"Įsakymas dėl našlaičiams skiriamos pašalpos";"A734-99-(1.9-SR.)";"2008";"13-MAY-08";"";"nuasmeninta";"nuasmeninta";"Įsakymas dėl našlaičiams skiriamos pašalpos";"6500";"739";
"Vilniaus miesto savivaldybės socialinių reikalų departamentas";"Įsakymas dėl našlaičiams skiriamos pašalpos";"A734-99-(1.9-SR.)";"2008";"13-MAY-08";"";"nuasmeninta";"nuasmeninta";"Įsakymas dėl našlaičiams skiriamos pašalpos";"6500";"740";
"Vilniaus miesto savivaldybės socialinių reikalų departamentas";"Įsakymas dėl našlaičiams skiriamos pašalpos";"A734-99-(1.9-SR.)";"2008";"13-MAY-08";"";"nuasmeninta";"nuasmeninta";"Įsakymas dėl našlaičiams skiriamos pašalpos";"6500";"741";
"Vilniaus miesto savivaldybės socialinių reikalų departamentas";"Įsakymas dėl našlaičiams skiriamos pašalpos";"A734-99-(1.9-SR.)";"2008";"13-MAY-08";"";"nuasmeninta";"nuasmeninta";"Įsakymas dėl našlaičiams skiriamos pašalpos";"6500";"742";
"Vilniaus miesto savivaldybės socialinių reikalų departamentas";"Įsakymas dėl našlaičiams skiriamos pašalpos";"A700-34-(1.9-SSD-0)";"2007";"09-FEB-07";"";"nuasmeninta";"nuasmeninta";"Įsakymas dėl našlaičiams skiriamos pašalpos";"250";"744";
"Vilniaus miesto savivaldybės administracijos Turto departamentas";"Kiti pirkimai";"1";"2008";"27-OCT-08";"08-AUG-08";"Politinė organizacija "Lietuvos rusų sąjunga"";"193025269";" Sutartis su P.O. Liet. rusų s.";"";"68";
"Vilniaus miesto savivaldybės socialinių reikalų departamentas";"Įsakymas dėl našlaičiams skiriamos pašalpos";"40-1171";"2004";"22-OCT-04";"";"nuasmeninta";"nuasmeninta";"Įsakymas dėl našlaičiams skiriamos pašalpos";"6250";"948";
"Vilniaus miesto savivaldybės socialinių reikalų departamentas";"Įsakymas dėl našlaičiams skiriamos pašalpos";"40-1277";"2004";"26-NOV-04";"";"nuasmeninta";"nuasmeninta";"Įsakymas dėl našlaičiams skiriamos pašalpos";"3510";"949";
"Vilniaus miesto savivaldybės socialinių reikalų departamentas";"Įsakymas dėl našlaičiams skiriamos pašalpos";"40-1277";"2004";"26-NOV-04";"";"nuasmeninta";"nuasmeninta";"Įsakymas dėl našlaičiams skiriamos pašalpos";"64.23";"950";
"Vilniaus miesto savivaldybės socialinių reikalų departamentas";"Įsakymas dėl našlaičiams skiriamos pašalpos";"40-1277";"2004";"26-NOV-04";"";"nuasmeninta";"nuasmeninta";"Įsakymas dėl našlaičiams skiriamos pašalpos";"1";"951";
"Vilniaus miesto savivaldybės socialinių reikalų departamentas";"Įsakymas dėl našlaičiams skiriamos pašalpos";"40-1277";"2004";"26-NOV-04";"";"nuasmeninta";"nuasmeninta";"Įsakymas dėl našlaičiams skiriamos pašalpos";"946";"952";
"Vilniaus miesto savivaldybės socialinių reikalų departamentas";"Įsakymas dėl našlaičiams skiriamos pašalpos";"40-1277";"2004";"26-NOV-04";"";"nuasmeninta";"nuasmeninta";"Įsakymas dėl našlaičiams skiriamos pašalpos";"722.14";"953";
"Vilniaus miesto savivaldybės socialinių reikalų departamentas";"Įsakymas dėl našlaičiams skiriamos pašalpos";"40-1277";"2004";"26-NOV-04";"";"nuasmeninta";"nuasmeninta";"Įsakymas dėl našlaičiams skiriamos pašalpos";"458.01";"954";
"Vilniaus miesto savivaldybės administracijos Turto departamentas";"Kiti pirkimai";"A72-23";"2007";"16-JAN-07";"01-JAN-08";"Seimo leidykla "Valstybės žinios", VĮ";"123854053";"Dėl skelbimų VŽ (Nuo 2007-01-16)";"";"57";
"Vilniaus miesto savivaldybės administracijos Turto departamentas";"Kiti pirkimai";"66-22(6.50-ADM-2)";"2008";"16-MAY-08";"16-JUN-08";"Ranta, UAB";"121066086";"Dėl remonto darbų";"";"58";
"Vilniaus miesto savivaldybės administracijos Turto departamentas";"Kiti pirkimai";"A69-12(4.9-TR3)";"2008";"12-JUN-08";"31-DEC-08";"Vilnijos verslo inkubatorius, VšĮ";"124625627";"Bendradarbiavimo sutartis";"50000";"62";
"Vilniaus miesto savivaldybės administracijos Turto departamentas";"Kiti pirkimai";"A66-123";"2008";"09-OCT-08";"09-NOV-08";"Irdaiva, UAB";"300122690";"Sutartis dėl Fabijoniškių sen.";"54990.27";"70";
"Vilniaus miesto savivaldybės kultūros ir ugdymo departamentas";"Viešasis pirkimas";"A67-32(6.16-KL)";"2008";"22-MAY-08";"22-MAY-09";"UAB PRIME PARTNER";"300078393";"";"14367.68";"4";
"Vilniaus miesto savivaldybės administracijos Turto departamentas";"Viešasis pirkimas";"A64-52(5.1-TR2.)";"2008";"23-JUL-08";"";"Tikslo siekis, UAB";"125559265";"Žemės, esamų pastatų ar kitų nekilnojamųjų daiktų vertintojo paslaugos";"51080";"63";
"Vilniaus miesto savivaldybės administracijos Turto departamentas";"Kiti pirkimai";"A72-166(4.13-EKD2)";"2007";"08-MAR-07";"01-JAN-25";"Saulėtekio slėnis VŠĮ";"126224832";"Saulėtekio slėnis (neterminuota)";"4000000";"64";
"Vilniaus miesto savivaldybės socialinių reikalų departamentas";"Įsakymas dėl našlaičiams skiriamos pašalpos";"40-1171";"2004";"22-OCT-04";"";"nuasmeninta";"nuasmeninta";"Įsakymas dėl našlaičiams skiriamos pašalpos";"114.99";"941";
"Vilniaus miesto savivaldybės socialinių reikalų departamentas";"Įsakymas dėl našlaičiams skiriamos pašalpos";"40-1171";"2004";"22-OCT-04";"";"nuasmeninta";"nuasmeninta";"Įsakymas dėl našlaičiams skiriamos pašalpos";"114.99";"743";
"Vilniaus miesto savivaldybės kultūros ir ugdymo departamentas";"Viešasis pirkimas";"A68-17(6.17-KL)";"2008";"30-MAY-08";"30-MAY-09";"UAB „VIYP“";"110178810";"";"32000";"5";
"Vilniaus miesto savivaldybės kultūros ir ugdymo departamentas";"Viešasis pirkimas";"A68-28(6.17-KL)";"2008";"18-DEC-08";"31-DEC-08";"Naujasis sostapilis, UAB";"123920012";"";"18900";"6";
"Vilniaus miesto savivaldybės kultūros ir ugdymo departamentas";"Viešasis pirkimas";"A68-30(6.17-KL)";"2008";"18-DEC-08";"18-DEC-09";"UAB „AOLA“";"124943131";"";"23500";"7";
"Vilniaus miesto savivaldybės kultūros ir ugdymo departamentas";"Viešasis pirkimas";"A68-29(6.17-KL)";"2008";"18-DEC-08";"18-DEC-09";"Naujasis sostapilis, UAB";"123920012";"";"22700";"8";
"Vilniaus miesto savivaldybės socialinių reikalų departamentas";"Įsakymas dėl našlaičiams skiriamos pašalpos";"40-624";"2004";"11-JUN-04";"";"nuasmeninta";"nuasmeninta";"Įsakymas dėl našlaičiams skiriamos pašalpos";"6250";"905";
"Vilniaus miesto savivaldybės socialinių reikalų departamentas";"Įsakymas dėl našlaičiams skiriamos pašalpos";"40-624";"2004";"11-JUN-04";"";"nuasmeninta";"nuasmeninta";"Įsakymas dėl našlaičiams skiriamos pašalpos";"207";"906";
"Vilniaus miesto savivaldybės socialinių reikalų departamentas";"Įsakymas dėl našlaičiams skiriamos pašalpos";"40-624";"2004";"11-JUN-04";"";"nuasmeninta";"nuasmeninta";"Įsakymas dėl našlaičiams skiriamos pašalpos";"2710.1";"907";
"Vilniaus miesto savivaldybės socialinių reikalų departamentas";"Įsakymas dėl našlaičiams skiriamos pašalpos";"40-624";"2004";"11-JUN-04";"";"nuasmeninta";"nuasmeninta";"Įsakymas dėl našlaičiams skiriamos pašalpos";"7.13";"908";
"Vilniaus miesto savivaldybės socialinių reikalų departamentas";"Įsakymas dėl našlaičiams skiriamos pašalpos";"40-819";"2004";"26-JUL-04";"";"nuasmeninta";"nuasmeninta";"Įsakymas dėl našlaičiams skiriamos pašalpos";".8";"909";
"Vilniaus miesto savivaldybės socialinių reikalų departamentas";"Įsakymas dėl našlaičiams skiriamos pašalpos";"40-859";"2004";"06-AUG-04";"";"nuasmeninta";"nuasmeninta";"Įsakymas dėl našlaičiams skiriamos pašalpos";"632";"910";
"Vilniaus miesto savivaldybės socialinių reikalų departamentas";"Įsakymas dėl našlaičiams skiriamos pašalpos";"40-859";"2004";"06-AUG-04";"";"nuasmeninta";"nuasmeninta";"Įsakymas dėl našlaičiams skiriamos pašalpos";"16.48";"911";
"Vilniaus miesto savivaldybės socialinių reikalų departamentas";"Įsakymas dėl našlaičiams skiriamos pašalpos";"40-859";"2004";"06-AUG-04";"";"nuasmeninta";"nuasmeninta";"Įsakymas dėl našlaičiams skiriamos pašalpos";"1250";"912";
"Vilniaus miesto savivaldybės socialinių reikalų departamentas";"Įsakymas dėl našlaičiams skiriamos pašalpos";"40-859";"2004";"06-AUG-04";"";"nuasmeninta";"nuasmeninta";"Įsakymas dėl našlaičiams skiriamos pašalpos";"6250";"913";
"Vilniaus miesto savivaldybės socialinių reikalų departamentas";"Įsakymas dėl našlaičiams skiriamos pašalpos";"40-859";"2004";"06-AUG-04";"";"nuasmeninta";"nuasmeninta";"Įsakymas dėl našlaičiams skiriamos pašalpos";"9.56";"914";
"Vilniaus miesto savivaldybės socialinių reikalų departamentas";"Įsakymas dėl našlaičiams skiriamos pašalpos";"40-859";"2004";"06-AUG-04";"";"nuasmeninta";"nuasmeninta";"Įsakymas dėl našlaičiams skiriamos pašalpos";"1087";"915";
"Vilniaus miesto savivaldybės socialinių reikalų departamentas";"Įsakymas dėl našlaičiams skiriamos pašalpos";"40-952";"2004";"31-AUG-04";"";"nuasmeninta";"nuasmeninta";"Įsakymas dėl našlaičiams skiriamos pašalpos";"3951.1";"916";
"Vilniaus miesto savivaldybės socialinių reikalų departamentas";"Įsakymas dėl našlaičiams skiriamos pašalpos";"40-952";"2004";"31-AUG-04";"";"nuasmeninta";"nuasmeninta";"Įsakymas dėl našlaičiams skiriamos pašalpos";".03";"917";
"Vilniaus miesto savivaldybės socialinių reikalų departamentas";"Įsakymas dėl našlaičiams skiriamos pašalpos";"40-952";"2004";"31-AUG-04";"";"nuasmeninta";"nuasmeninta";"Įsakymas dėl našlaičiams skiriamos pašalpos";".1";"918";
"Vilniaus miesto savivaldybės socialinių reikalų departamentas";"Įsakymas dėl našlaičiams skiriamos pašalpos";"324";"2000";"22-MAY-00";"";"nuasmeninta";"nuasmeninta";"Įsakymas dėl našlaičiams skiriamos pašalpos";"74.9";"755";
"Vilniaus miesto savivaldybės socialinių reikalų departamentas";"Įsakymas dėl našlaičiams skiriamos pašalpos";"324";"2000";"22-MAY-00";"";"nuasmeninta";"nuasmeninta";"Įsakymas dėl našlaičiams skiriamos pašalpos";"6250";"756";
"Vilniaus miesto savivaldybės socialinių reikalų departamentas";"Įsakymas dėl našlaičiams skiriamos pašalpos";"324";"2000";"22-MAY-00";"";"nuasmeninta";"nuasmeninta";"Įsakymas dėl našlaičiams skiriamos pašalpos";".01";"757";
"Vilniaus miesto savivaldybės socialinių reikalų departamentas";"Įsakymas dėl našlaičiams skiriamos pašalpos";"324";"2000";"22-MAY-00";"";"nuasmeninta";"nuasmeninta";"Įsakymas dėl našlaičiams skiriamos pašalpos";"85";"758";
"Vilniaus miesto savivaldybės socialinių reikalų departamentas";"Įsakymas dėl našlaičiams skiriamos pašalpos";"324";"2000";"22-MAY-00";"";"nuasmeninta";"nuasmeninta";"Įsakymas dėl našlaičiams skiriamos pašalpos";".01";"759";
