Reikðmë	Iðversta reikðmë	Apraðas	Ájungtas	Nuo	Iki	[  ]	
01090109004	01090109004	Vilniaus Trakø Vokës vidurinës mokyklos pastato atnaujinimas (modernizavimas), sumaþinant energijos suvartojimo sànaudas	*			..Taip.......	
01090109005	01090109005	Vilniaus Pilaitës gimnazijos pastato atnaujinimas (modernizavimas), sumaþinant energijos suvartojimo sànaudas	*			..Taip.......	
01090109006	01090109006	Vilniaus „Þaros“ vidurinës mokyklos pastato atnaujinimas (modernizavimas), sumaþinant energijos suvartojimo sànaudas	*			..Taip.......	
01090109007	01090109007	Vilniaus Aleksandro Puðkino vidurinës mokyklos pastato Vilniuje, Gabijos g. 8, modernizavimas*	*			..Taip.......	
01090109008	01090109008	Vilniaus Ðeðkinës vidurinës mokyklos pastato atnaujinimas (modernizavimas), sumaþinant energijos suvartojimo sànaudas	*			..Taip.......	
01090109009	01090109009	Vilniaus „Sietuvos“ progimnazijos pastato, Taikos g. 47, atnaujinimas (modernizavimas), sumaþinant energijos suvartojimo sànaudas	*			..Taip.......	
01090110	01090110	Ikimokyklinio ir kt. ugdymo ástaigø pastatø atnaujinimas (modernizavimas), sumaþinant energijos suvartojimo sànaudas (Klimato kaitos specialioji programa)	*			..Ne.......	
01090110001	01090110001	Vilniaus darþelio-mokyklos „Ramunëlë“ pastato atnaujinimas (modernizavimas), sumaþinant energijos suvartojimo sànaudas	*			..Taip.......	
01090110002	01090110002	Vilniaus lopðelio-darþelio „Bitutë“ pastato atnaujinimas (modernizavimas), sumaþinant energijos suvartojimo sànaudas	*			..Taip.......	
01090110003	01090110003	Vilniaus lopðelio-darþelio „Gintarëlis“ pastato atnaujinimas (modernizavimas), sumaþinant energijos suvartojimo sànaudas	*			..Taip.......	
01090110004	01090110004	Vilniaus specialiojo lopðelio-darþelio „Þolynëlis“ pastato atnaujinimas (modernizavimas), sumaþinant energijos suvartojimo sànaudas	*			..Taip.......	
010902	010902	Statyti ðvietimo objektus	*			..Ne....Ne...	
01090201	01090201	Bendrojo lavinimo  ástaigø projektavimas ir statyba	*			..Ne....Ne...	
01090201001	01090201001	Naujos pagrindinës mokyklos prie Gabijos gimnazijos projektavimas ir statyba	*			..Taip.......	
01090201002	01090201002	Bendrojo lavinimo  ástaigø techniniø projektø parengimas	*			..Taip.......	
01090202	01090202	Ikimokyklinio ugdymo ástaigø projektavimas ir statyba	*			..Ne....Ne...	
01090202001	01090202001	Ikimokyklinio ugdymo ástaigos Santariðkiø g., Vilniuje, statybos projektavimas	*			..Taip.......	
01090202002	01090202002	Ikimokyklinio ugdymo ástaigos Bajorø kelyje, Vilniuje, statybos projektavimas	*			..Taip.......	
01090202003	01090202003	Ikimokyklinio ugdymo ástaigø techniniø projektø parengimas	*			..Taip.......	
01090202004	01090202004	Perkûnkiemio darþelio statyba	*			..Taip.......	
01090203	01090203	"Versmës" vidurinës mokyklos priestatas	*			..Ne....Ne...	
01090204	01090204	100 vietø vaikø lopðelis/darþelis Pilaitëje, Kanto al. 7a	*			..Ne....Ne...	
01090204001	01090204001	Lopðelio/darþelio Pilaitëje (Kanto al. 7a) projektavimas ir statyba	*			..Taip.......	
01090205	01090205	S.Nëries pradinës mokyklos korpuso statyba	*			..Ne....Ne...	
01090206	01090206	Balsiø pagrindinës mokyklos, Bubilo g. 8, projektavimas ir statyba	*			..Ne....Ne...	
01090206001	01090206001	Balsiø pagrindinës mokyklos, Bubilo g. 8, statybos sànaudø dengimas	*			..Taip.......	
01090207	01090207	Vaikø lopðelio - darþelio Balsiø ir Stoniðkiø gatviø sankirtoje projektavimas ir statyba	*			..Ne....Ne...	
01090207001	01090207001	Vaikø lopðelio - darþelio Balsiø ir Stoniðkiø gatviø sankirtoje projektavimas ir statyba	*			..Ne.......	
01090208	01090208	Þygimanto-Augusto pagrindinës m-los priestato statyba	*			..Ne....Ne...	
0110	0110	Lëðø uþ patalpø nuomà surinkimas ir panaudojimas, mokamø paslaugø teikimas	*			..Ne....Ne...	
011001	011001	Papildomas lëðø gavimas nuomojant patalpas	*			..Ne....Ne...	
01100101	01100101	Papildomas lëðø gavimas ikimokyklinio ugdymo ástaigose	*			..Ne....Ne...	
01100102	01100102	Papildomas lëðø gavimas pradinio mokymo ástaigose	*			..Ne....Ne...	
01100103	01100103	Papildomas lëðø gavimas bendrojo lavinimo ástaigose	*			..Ne....Ne...	
01100104	01100104	Papildomas lëðø gavimas papildomo ugdymo ástaigose	*			..Ne....Ne...	
01100105	01100105	Papildomas lëðø gavimas ugdymo ástaigose	*			..Ne....Ne...	
011002	011002	Mokamø paslaugø teikimas (specialiosios lëðos)	*			..Ne....Ne...	
01100201	01100201	Tëvø mokesèio surinkimas ðvietimo ugdymo ástaigose	*			..Ne....Ne.Taip..	
01100202	01100202	Mokamø paslaugø teikimas ðvietimo ástaigose	*			..Ne....Ne.Taip..	
01B	01B	Jauno þmogaus ugdymas	*			..Ne....Ne...	
02	02	Socialinës apsaugos plëtojimas, skurdo bei socialinës atskirties maþinimas	*			..Ne....Ne...	
0201	0201	Ágyvendinti Lietuvos Respublikos ástatymais, Lietuvos Respublikos Vyriausybës nutarimais ir Savivaldybës norminiais teisës aktais numatytà socialinæ politikà	*			..Ne....Ne...	
020101	020101	Uþtikrinti Lietuvos Respublikos ástatymais, Vyriausybës nutarimais ir kitais teisës aktais numatytø iðmokø ir kompensacijø mokëjimà	*			..Ne....Ne...	
02010101	02010101	Mokëti socialines iðmokas ir kompensacijas	*			..Ne....Ne...	
02010102	02010102	Vykdyti kokybiðkà teisës aktais numatytø socialiniø iðmokø ir kompensacijø mokëjimà	*			..Ne....Ne...	
02010103	02010103	Teikti vienkartinæ paramà socialiai remtiniems asmenims	*			..Ne....Ne...	
0202	0202	Organizuoti bei teikti socialines paslaugas ávairioms miesto gyventojø socialinëms grupëms	*			..Ne....Ne...	
020201	020201	Uþtikrinti vaikø, jaunuoliø ir suaugusiøjø su proto ir kompleksine negalia globà	*			..Ne....Ne...	
02020101	02020101	Sutrikusio intelekto asmenø ugdymo ir lavinimo Dienos centro "Ðviesa" iðlaikymas	*			..Ne....Ne...	
02020102	02020102	Vilniaus m. vaikø ir jaunimo pensiono, globojanèio vaikus su proto ir kompleksine negalia, iðlaikymas	*			..Ne....Ne...	
02020103	02020103	Valakampiø socialiniø paslaugø namø  iðlaikymas	*			..Ne....Ne...	
02020104	02020104	Vaikø invalidø ugdymo centro "Viltis" dienos socialinës globos skyriaus iðlaikymas	*			..Ne.......	
02020105	02020105	Verkiø specialiosios mokyklos-daugiafunkcinio centro dienos socialinës globos skyriaus iðlaikymas	*			..Ne.......	
02020106	02020106	Specialiojo lopðelio-darþelio „Èiauðkutis“ dienos centro iðlaikymas	*			..Ne.......	
020202	020202	Uþtikrinti senyvo amþiaus asmenø ir asmenø su negalia socialinæ prieþiûrà ir globà	*			..Ne....Ne...	
02020201	02020201	Fabijoniðkiø socialiniø paslaugø namø iðlaikymas	*			..Ne....Ne...	
02020202	02020202	Socialiniø paslaugø asmenø namuose teikimas	*			..Ne....Ne...	
02020203	02020203	VðÁ "Antaviliø pensionatas" finansavimas	*			..Ne.......	
020203	020203	Uþtikrinti trumpalaikæ socialinæ globà ir prieþiûrà kriziø atvejais	*			..Ne....Ne...	
02020301	02020301	Vilniaus miesto kriziø centro iðlaikymas	*			..Ne....Ne...	
02020302	02020302	Vilniaus miesto nakvynës namø iðlaikymas	*			..Ne....Ne...	
02020303	02020303	Vilniaus Þolyno vaikø socialinës globos namø iðlaikymas	*			..Ne.......	
02020304	02020304	Vilniaus Minties vaikø socialinës globos namø iðlaikymas	*			..Ne.......	
02020305	02020305	Vilniaus Antakalnio vaikø socialinës globos namø iðlaikymas	*			..Ne.......	
02020306	02020306	Vilniaus vaikø socialinës globos namø "Gilë" iðlaikymas	*			..Ne.......	
020204	020204	Miesto socialinës apsaugos ir paramos politikos ágyvendinimas	*			..Ne....Ne...	
02020401	02020401	Socialinës paramos centro iðlaikymas	*			..Ne....Ne...	
020205	020205	Mokamø paslaugø teikimas socialiniø paslaugø ástaigose	*			..Ne....Ne...	
02020501	02020501	Lëðø uþ teikiamas paslaugas surinkimas ir panaudojimas	*			..Ne....Ne.Taip..	
0203	0203	Plëtoti socialiniø paslaugø infrastruktûrà bei prisidëti prie pilietinës visuomenës formavimo, palaikant bendruomenës iniciatyvas	*			..Ne....Ne...	
020301	020301	Optimizuoti socialinæ infrastruktûrà ir uþtikrinti socialiniø paslaugø, teikiamø ávairioms miesto gyventojø socialinëms grupëms, ávairovæ	*			..Ne....Ne...	
02030101	02030101	Socialiniø projektø finansavimas, organizacijø rëmimas ir socialiniø paslaugø pirkimas	*			..Ne....Ne...	
02030102	02030102	Socialiniø paslaugø teikimo infrastruktûros optimizavimas ir teikiamø paslaugø kokybës gerinimas	*			..Ne....Ne...	
02030102001	02030102001	Nenaudojama				..Ne.......	
02030102002	02030102002	Investiciniø ir techniniø projektø parengimas	*			..Ne.......	
02030102B	02030102B	Socialiniø paslaugø teikimo infrastruktûros optimizavimas ir teikiamø paslaugø kokybës gerinimas	*			..Ne....Ne...	
02030103	02030103	Neágaliøjø socialinë integracija	*			..Ne.......	
02030104	02030104	Projekto „ Mûsø namai" – laikino gyvenimo namø, vaikus auginanèioms moterims, neturinèioms gyvenamosios vietos, ásteigimas" ágyvendinimas	*			..Ne.......	
02030104001	02030104001	"Mûsø namai" - laikino gyvenimo namø vaikus auginanèioms moterims, neturinèioms gyvenamosios vietos, ásteigimas (rekonstrukcija)	*			..Ne.......	
02030105	02030105	Projekto "Savarankiðko gyvenimo namø "Savi namai" ir dienos centro psichikos negalià turintiems asmenims ákûrimas" ágyvendinimas	*			..Ne.......	
02030105001	02030105001	Savarankiðko gyvenimo namø "Savi namai" ir dienos centro psichikos negalià turintiems asmenims ákûrimas	*			..Taip.......	
02030106	02030106	Projekto „Grupinio gyvenimo namø vaikams, ðeimos paramos centro ir kriziø centro motinoms ir vaikams ákûrimas" ágyvendinimas	*			..Ne.......	
02030106001	02030106001	Grupinio gyvenimo namø vaikams, ðeimos paramos centro ir kriziø centro motinoms ir vaikams ákûrimas	*			..Taip.......	
02030107	02030107	Projekto "Pensiono "Vilties namai" savarankiðko gyvenimo namø ir trumpalaikës globos centro ákûrimas" ágyvendinimas	*			..Ne.......	
02030107001	02030107001	Pensiono "Vilties namai" savarankiðko gyvenimo namø ir trumpalaikës globos centro ákûrimas	*			..Taip.......	
02030108	02030108	Globos namø vaikams ir jaunimui, turintiems negalià, modernizavimas	*			..Ne.......	
02030108001	02030108001	Globos namø vaikams ir jaunimui, turintiems negalià, modernizavimas	*			..Taip.......	
02030109	02030109	Biudþetinës ástaigos pensiono „Vilties namai“ grupiniø gyvenimo namø ákûrimas	*			..Ne.......	
02030109001	02030109001	Biudþetinës ástaigos pensiono „Vilties namai“ grupiniai gyvenimo namai	*			..Taip.......	
0204	0204	Vykdant Lietuvos Respublikos teisës aktus apskaièiuoti ir iðmokëti kompensacijas	*			..Ne....Ne...	
020401	020401	Kompensuoti  vaþiavimo iðlaidas moksleiviams	*			..Ne....Ne...	
02040101	02040101	Iðmokëti kompensacijà	*			..Ne....Ne...	
020402	020402	Kompensuoti veþëjams nuostolius dël LR transporto ástatyme numatytø lengvatø teikimo	*			..Ne....Ne...	
02040201	02040201	Iðmokëti kompensacijà veþëjams	*			..Ne....Ne...	
020403	020403	Kompensuoti gyventojams, turintiems maþas pajamas, bûsto ðildymo iðlaidas, iðlaidas ðaltam vandeniui bei nuotëkoms ir iðlaidas karðtam vandeniui	*			..Ne....Ne...	
02040301	02040301	Iðlaidø kompensavimas	*			..Ne....Ne...	
020404	020404	Teikti socialinæ paramà mokiniams uþ ásigytus maisto produktus ir mokinio reikmenis	*			..Ne.......	
02040401	02040401	Iðmokëti kompensacijà uþ maisto produktø ásigijimà	*			..Ne.......	
02040402	02040402	Iðmokëti kompensacijà uþ mokinio reikmenø ásigijimà	*			..Ne.......	
02040403	02040403	Iðmokëti administravimo iðlaidas	*			..Ne.......	
02040404	02040404	Iðmokëti gamybos iðlaidas	*	2009-01-01		..Ne.......	
0205	0205	Lietuvos Respublikos uþimtumo rëmimo ástatymu priskirtas dalyvavimas rengiant ir ágyvendinant darbo rinkos politikos priemones bei gyventojø uþimtumo programas	*			..Ne....Ne...	
020501	020501	Vieðøjø darbø organizavimas Socialiniø reikalø ir sveikatos departamente	*			..Ne....Ne...	
02050101	02050101	Vieðøjø darbø organizavimas ástaigose	*			..Ne....Ne...	
020502	020502	Vieðøjø darbø organizavimas Pavilniø ir Verkiø regioniniø parkø direkcijoje	*			..Ne....Ne...	
02050201	02050201	Vieðøjø darbø organizavimas Pavilniø ir Verkiø regioniniø parkø direkcijoje	*			..Ne....Ne...	
020503	020503	Vieðøjø darbø organizavimas Ðvietimo, kultûros ir sporto departamente	*			..Ne....Ne...	
02050301	02050301	Vieðøjø darbø organizavimas Ðvietimo, kultûros ir sporto departamento ástaigose	*			..Ne....Ne...	
02050302	02050302	Vieðøjø darbø organizavimas Kûno kultûros ir sporto ástaigose	*			..Ne.......	
020504	020504	Vieðøjø darbø organizavimas Miesto ûkio ir transporto departamente	*			..Ne.......	
02050401	02050401	Vieðøjø darbø organizavimas Miesto ûkio ir transporto departamento reguliavimo srièiai priklausanèiose bendrovëse	*			..Ne.......	
020505	020505	Vieðøjø darbø organizavimas Savivaldybës administracijoje	*			..Ne.......	
02050501	02050501	Vieðøjø darbø organizavimas seniûnijose	*			..Ne....Ne...	
02050502	02050502	Vieðøjø darbø organizavimas Ekonomikos ir investicijø departamento kompetencijai priskirtose ástaigose	*			..Ne.......	
020506	020506	Vieðøjø darbø organizavimas Ekonomikos ir investicijø departamente	*			..Ne.......	
02050601	02050601	Vieðøjø darbø organizavimas Ekonomikos ir investicijø departamento kompetencijai priskirtose ástaigose, bendrovëse ir organizacijose	*			..Ne.......	
02B	02B	Socialinës apsaugos plëtojimas, skurdo bei socialinës atskirties maþinimas	*			..Ne....Ne...	
03	03	Sveikatos apsauga	*			..Ne....Ne...	
0301	0301	Uþtikrinti tinkamà sveikatos prieþiûrà Vilniaus miesto gyventojams	*			..Ne....Ne...	
030101	030101	Sveikatos programø finansavimas	*			..Ne....Ne...	
03010101	03010101	Sveikos gyvensenos politikos formavimas. Sveikatos apsaugos, uþkreèiamø ir neinfekciniø ligø profilaktikos ir kontrolës, priklausomybës ligø ir psichikos sveikatos prevencijos programø ágyvendinimas	*			..Ne....Ne...	
030102	030102	Plëtoti priklausomybës ligomis serganèiø asmenø stacionariná gydymà ir reabilitacijà	*			..Ne....Ne...	
03010201	03010201	Vilniaus miesto priklausomybës ligø centro iðlaikymas	*			..Ne....Ne...	
030103	030103	Mokamø paslaugø teikimas sveikatos prieþiûros ástaigose	*			..Ne....Ne...	
03010301	03010301	Lëðø uþ teikiamas paslaugas surinkimas ir panaudojimas	*			..Ne....Ne.Taip..	
030104	030104	Sukurti sveikatà stiprinanèià fizinæ, socialinæ, ekonominæ ir ekologinæ aplinkà	*			..Ne....Ne...	
03010401	03010401	Vilniaus sveiko miesto biuro iðlaikymas ir sveiko miesto idëjos propagavimas	*			..Ne....Ne...	
03010402	03010402	Deratizacijos paslaugos	*			..Ne....Ne...	
03010403	03010403	Vilniaus miesto savivaldybës visuomenës sveikatos biuro iðlaikymas	*			..Ne.......	
03010404	03010404	Mirusiøjø palaikø laikino laikymo (saugojimo) paslaugos	*			..Ne.......	
03010405	03010405	VðÁ Savanoriø centro finansavimas	*			..Ne.......	
03010406	03010406	Medicininiø atliekø tvarkymo paslaugos	*			..Ne.......	
03010407	03010407	Triukðmo valdymo funkcijos ágyvendinimas	*			..Ne.......	
03010408	03010408	Treniruokliø, árengtø vieðose erdvëse, remontas ir naujø árengimas	*			..Ne.......	
03010409	03010409	Dviraèiø ir kito bevariklio transporto takø ir keliø, kitø su tuo susijusiø infrastruktûros elementø projektavimas, árengimas ir prieþiûra	*			..Ne.......	
030105	030105	Modernizuoti ir optimizuoti sveikatos prieþiûros sistemos infrastruktûrà bei gerinti paslaugø kokybæ	*			..Ne....Taip...	
03010501	03010501	Sveikatos prieþiûros ástaigø reorganizavimas, rekonstravimas, renovavimas ir materialinës bazës atnaujinimas	*			..Ne....Ne...	
03010501001	03010501001	VðÁ  „Antakalnio poliklinika“ ambulatorinës reabilitacijos plëtra ir renovacija	*			..Taip.......	
03010501002	03010501002	Vieðosios ástaigos Mykolo Marcinkevièiaus ligoninës pastatø Vilniuje, Kauno g. 7/2, rekonstravimas ir árangos ásigijimas plëtojant palaikomojo gydymo ir slaugos, reabilitacijos, skubios pagalbos ir laboratorinës diagnostikos paslaugas*	*			..Ne.......	
03010501003	03010501003	VðÁ Vilniaus greitosios pagalbos  universitetinës ligoninës medicininë áranga (lizingas: B korpuso 8 aukðtas, A korpuso 7 aukðtas)	*			..Ne.......	
03010501004	03010501004	VðÁ Vilniaus greitosios pagalbos  universitetinës ligoninës medicininë áranga (lizingas: B korpuso 1 ir 2 aukðtas)	*			..Ne.......	
03010501005	03010501005	Vieðosios ástaigos Vilniaus greitosios pagalbos universitetinës ligoninës nebaigto statyti korpuso Vilniuje, Ðiltnamiø g. 29, rekonstravimas ir pritaikymas Priëmimo skyriui*	*			..Taip....Taip...	
03010501006	03010501006	Vieðosios ástaigos Vilniaus miesto universitetinës ligoninës Akuðerijos, Naujagimiø ir Vaikø skyriø Vilniuje, Antakalnio g. 57, rekonstravimas ir modernizavimas*	*			..Taip....Taip...	
03010501007	03010501007	Socialiniø reikalø ir sveikatos departamento vieðøjø ástaigø reorganizacija, restruktûrizacija, renovacija ir medicininës árangos ásigijimas	*			..Taip.......	
03010501008	03010501008	VðÁ Vilniaus greitosios medicininës pagalbos stoties ir pastoèiø  rekonstravimas bei árangos ásigijimas	*			..Taip.......	
03010501009	03010501009	VðÁ Grigiðkiø pirminës sveikatos prieþiûros centro restruktûrizacija, renovacija ir medicininës árangos ásigijimas	*			..Taip.......	
03010501010	03010501010	SÁ ,,Gydomoji gamyba" gamybiniø patalpø pritaikymas ámonës veiklai ir administraciniø patalpø rekonstrukcija	*			..Ne.......	
03010501011	03010501011	 VðÁ Vilniaus greitosios pagalbos universitetinës ligoninës ðilumos punktø projektavimo ir renovacijos darbai	*			..Ne.......	
03010501012	03010501012	VðÁ Vilniaus greitosios pagalbos universitetinës ligoninës vaistø saugojimo ir iðdavimo patalpø remonto darbai	*			..Ne.......	
03010501013	03010501013	VðÁ Naujosios Vilnios poliklinikos  inþineriniø sistemø renovacija	*			..Taip.......	
03010501014	03010501014	VðÁ Naujininkø poliklinikos patalpø remontas	*			..Taip.......	
03010501015	03010501015	VðÁ Ðv. Roko ligoninës patalpø rekonstrukcija bei medicininës ir slaugos árangos ásigijimas, siekiant pagerinti slaugos ir palaikomojo gydymo bei paliatyviosios pagalbos paslaugø kokybæ	*			..Taip.......	
03010501016	03010501016	VðÁ  „Mykolo Marcinkevièiaus ligoninë“ vidinë rekonstrukcija ir árangos ásigijimas	*			..Ne.......	
03010501017	03010501017	Vilniaus miesto priklausomybës ligø centro ankstyvosios diagnostikos ir reabilitacijos skyriaus Vilkpëdës g. 3 projektavimo darbai ir rekonstrukcija (Vaikø medicininës, psichologinës, socialinës reabilitacijos skyriuje)	*			..Ne.......	
03010501018	03010501018	VðÁ Vilniaus miesto universitetinës ligoninës Vaikø ir akuðerijos - ginekologijos korpuso iðoriniø atitvarø ir inþineriniø sistemø rekonstrukcija	*			..Taip.......	
